panel	sample_id	PC1	PC2	cultivar	treatment	replicate	run	input_read_pairs	surviving_read_pairs	fastp_survival_fraction	q30_rate_after	star_input_reads	star_unique_percent	star_multi_percent	star_mismatch_percent	host_mapped_alignments	pathogen_mapped_alignments	unmapped_alignments	host_fraction_of_host_pathogen	pathogen_fraction_of_host_pathogen	salmon_mapping_rate	technical_gate	technical_gate_reason	gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	log2fc	lfc_se	p	q	contrast	group	normalized_count
C_volcano_F_gate																								LITCHI016580	177.57860216937	-1.30569271248066	0.311722899867036	-4.18863263827456	2.80640267357396e-05	0.00649100319243502	-4.18863263827456	-1.14382316788612	TRUE	696	696	696	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI026900	433.833362997512	1.05444528370577	0.251889785106659	4.18613753336319	2.83741461227553e-05	0.00649100319243502	4.18613753336319	0.925107917783207	TRUE	2660	2660	2660	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI031097	2701.56362099245	-0.738820690518999	0.176734297230169	-4.18040358944478	2.90992167742652e-05	0.00657946825785566	-4.18040358944478	-0.654000676362722	TRUE	1894	1894	1894	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI010434	465.309838680997	0.765623699485611	0.183331132780618	4.17617939666467	2.96446060057055e-05	0.00660260533646317	4.17617939666467	0.677880972315311	TRUE	3326	3326	3196	1	0.96091401	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI029495	21.7388429031998	-5.65907469563451	1.35567025695907	-4.1743740165315	2.9880651561263e-05	0.00660260533646317	-4.1743740165315	-0.205926795900987	TRUE	1706	1706	1375	1	0.8059789	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI019076	10.0008254318078	-6.09732812414933	1.46758575716613	-4.15466564347362	3.25763552385871e-05	0.00711738457993625	-4.15466564347362	-0.120554316556982	TRUE	1043	1043	1043	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI011561	9948.97800253847	1.21608198257199	0.293096742836892	4.14908050769005	3.33813405551603e-05	0.00721222407883435	4.14908050769005	1.06084066359716	TRUE	6546	6546	4029	1	0.61549038	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI021914	310.053846081503	-0.794019395701095	0.191578517918414	-4.14461602651733	3.40383578812978e-05	0.00727336119782237	-4.14461602651733	-0.699593293532038	TRUE	1950	1950	1950	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI020348	18.2480501905355	-4.49639544761973	1.08997762840474	-4.12521810580694	3.70383588130941e-05	0.00782837920783277	-4.12521810580694	-0.154938729810012	TRUE	4864	4864	4864	1	1	PASS	1	LITCHI020349	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI013662	162.684493784034	1.10989571328811	0.26933893074892	4.12081428481931	3.77535668282869e-05	0.00789023856493245	4.12081428481931	0.966697987904156	TRUE	2596	2596	278	1	0.10708783	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI030447	1565.65564547037	-2.70788251739274	0.65805504557282	-4.11497873257031	3.87215114958433e-05	0.00789023856493245	-4.11497873257031	-2.34600470024091	TRUE	1232	1232	934	1	0.75811688	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI028829	3251.98325004479	-1.97184846904246	0.479283282939431	-4.11416074633183	3.88590587896779e-05	0.00789023856493245	-4.11416074633183	-1.71043341207867	TRUE	1920	1920	840	1	0.4375	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI005254	11.8296332789779	-4.78969999903453	1.16435809863039	-4.11359701510091	3.89541219970951e-05	0.00789023856493245	-4.11359701510091	-0.231324000583505	TRUE	2523	2523	2523	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI008095	1090.11512708495	-1.02465519702955	0.249244795510446	-4.11103949003663	3.93881820327862e-05	0.00789590927451059	-4.11103949003663	-0.893631144096346	TRUE	3777	3777	3777	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI005454	1525.52055305266	-0.885430279901579	0.216125238926354	-4.0968388712958	4.18830209690758e-05	0.00831036064024162	-4.0968388712958	-0.775056678544732	TRUE	367	367	367	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI019897	648.245016373014	0.843069201971418	0.206741128600937	4.07789784101815	4.54447251884453e-05	0.00890567674729033	4.07789784101815	0.734400376905551	TRUE	6042	6042	5976	1	0.98907646	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI004751	327.510358015588	0.74242220088451	0.182140780981797	4.07608991727507	4.57993147199297e-05	0.00890567674729033	4.07608991727507	0.653335021703173	TRUE	2643	2643	2643	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI011536	560.480168813208	1.28566991562519	0.31564513497242	4.07314979126014	4.63815728019264e-05	0.00892960082310355	4.07314979126014	1.11448518051639	TRUE	4299	4299	4299	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI017561	35.6544383178822	3.02538115857601	0.747478691914309	4.04744802935846	5.17790736543971e-05	0.00985441008076491	4.04744802935846	2.59578306648454	TRUE	555	555	555	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI030216	2457.52627873262	1.11016595345081	0.274416053522084	4.04555760933815	5.21987265784925e-05	0.00985441008076491	4.04555760933815	0.961793608529848	TRUE	3030	3030	3030	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI029066	3341.24572269634	-1.73638501526778	0.429450572015144	-4.04327093364902	5.27106516400743e-05	0.00985537135712735	-4.04327093364902	-1.49586410800377	TRUE	1657	1657	1657	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI005012	1653.21982506505	-0.603717446828414	0.149620458800789	-4.0349926184375	5.46040141882968e-05	0.0100595515648978	-4.0349926184375	-0.533778102345556	TRUE	4017	4017	4017	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI017310	814.64257691386	-1.8443511902293	0.45720257544388	-4.03399125308665	5.48373600349276e-05	0.0100595515648978	-4.03399125308665	-1.58729293577404	TRUE	3101	3101	3101	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI013379	302.920001708466	0.929987136454016	0.23098795987339	4.02612818851581	5.67027850895504e-05	0.0103045388417412	4.02612818851581	0.808211759155377	TRUE	252	252	252	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI025819	422.258855639359	-1.180436171034	0.294341222480791	-4.0104344239823	6.06071319015225e-05	0.0106625384470729	-4.0104344239823	-1.01902316287185	TRUE	1865	1865	1865	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI005559	2475.99123451324	-0.577392772437751	0.144002644831108	-4.00959838699449	6.08221068355225e-05	0.0106625384470729	-4.00959838699449	-0.511390253965048	FALSE	3933	3933	3933	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI001696	650.151789157779	1.3341081267277	0.332880462781547	4.00776938237799	6.12949292890904e-05	0.0106625384470729	4.00776938237799	1.14801232322896	TRUE	6540	6540	6363	1	0.97293578	PASS	1	LITCHI001697	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI023325	81.7004039406766	-1.42074101136407	0.354547106707185	-4.00719956385777	6.14429446640885e-05	0.0106625384470729	-4.00719956385777	-1.22129060216868	TRUE	4997	4997	4997	1	1	PASS	1	LITCHI023326	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI029701	19.7576789773896	4.61790572833768	1.1527034364779	4.00615247790684	6.17158171348414e-05	0.0106625384470729	4.00615247790684	0.117964567028569	TRUE	2782	2782	605	1	0.21746945	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI010845	6243.36711330148	-0.589437260790394	0.147167685554544	-4.00520847065938	6.19628102092689e-05	0.0106625384470729	-4.00520847065938	-0.520016131873097	TRUE	2741	2741	2741	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI009696	595.43979777499	0.877317013434791	0.219652509933542	3.994113309701	6.49368055912043e-05	0.0110762823221137	3.994113309701	0.760645676074318	TRUE	4017	4017	4017	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI015181	1030.95654592581	0.557582071518758	0.140127291902706	3.97911116348342	6.91733938650115e-05	0.0116963186409143	3.97911116348342	0.49182257238711	FALSE	4478	4478	4478	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI020862	819.329893393272	1.68182036176105	0.42367952485829	3.96955779801627	7.20061394247294e-05	0.0120703394923609	3.96955779801627	1.43470119387753	TRUE	4830	4830	4830	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI014813	127.850385593224	1.19184717471856	0.300709768970286	3.96344681052356	7.38753290199509e-05	0.0122778271178884	3.96344681052356	1.02261905302042	TRUE	2107	2107	2023	1	0.96013289	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI010541	353.079843259943	-1.93771431424803	0.490389566761243	-3.95137752837113	7.77026341327517e-05	0.0127348877162897	-3.95137752837113	-1.65330010121711	TRUE	1482	1482	1482	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI017753	607.356746189413	-1.48680468278964	0.376350705591509	-3.9505829554719	7.79610697528955e-05	0.0127348877162897	-3.9505829554719	-1.27230664026242	TRUE	1184	1184	1184	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI027669	687.636004108713	-1.1700691646389	0.296320639754012	-3.94865901211007	7.85902044718313e-05	0.0127348877162897	-3.94865901211007	-1.00414947487865	TRUE	2734	2734	2734	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI025853	461.158426011975	-0.734048281052748	0.186171929975608	-3.94285154130873	8.05185014251858e-05	0.0129022055145959	-3.94285154130873	-0.637549729644653	TRUE	8861	8861	8861	1	1	PASS	2	LITCHI025852;LITCHI025854	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI021828	3092.54107250465	-0.87216298559225	0.22127295969828	-3.94157056868359	8.09498108912677e-05	0.0129022055145959	-3.94157056868359	-0.754548933606121	TRUE	2011	2011	2011	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI029443	16.5201199170341	-6.13477361654741	1.55729475221056	-3.93937859730098	8.16929278582994e-05	0.0129147884732084	-3.93937859730098	-0.0884898375296523	TRUE	2738	2738	2692	1	0.98319942	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI003742	2365.94234716585	0.963236541966524	0.245090726827246	3.93012234463473	8.49026496972657e-05	0.013283710325449	3.93012234463473	0.82966376396924	TRUE	3145	3145	3001	1	0.95421304	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI017811	406.550941704117	1.96461316508476	0.500292526446028	3.92692886907778	8.60374119699126e-05	0.013283710325449	3.92692886907778	1.66385718453553	TRUE	5600	5600	5600	1	1	PASS	2	LITCHI017810;LITCHI017812	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI014759	407.911798367038	0.849969569756354	0.216550173729634	3.92504681532859	8.67128724590261e-05	0.013283710325449	3.92504681532859	0.733812646825653	TRUE	5413	5413	5413	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI026893	707.823119615937	1.0270078093291	0.261663477579272	3.92491844421796	8.67591263220377e-05	0.013283710325449	3.92491844421796	0.878379278133366	TRUE	9827	9827	9827	1	1	PASS	1	LITCHI026894	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI013276	67.5146406436374	-3.6536389628409	0.931707517709575	-3.92144411566268	8.80198636437242e-05	0.0132931244960457	-3.92144411566268	-3.0965434138505	TRUE	1196	1196	1196	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI029667	33.2528946649913	-2.45463725882432	0.626094201980331	-3.92055580623543	8.83449738393978e-05	0.0132931244960457	-3.92055580623543	-2.08449134091986	TRUE	2760	2760	2578	1	0.93405797	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI016983	2556.52814026077	-0.746760905700001	0.19054282564385	-3.91912370973126	8.88714931594723e-05	0.0132931244960457	-3.91912370973126	-0.647218779234099	TRUE	2817	2817	2645	1	0.93894214	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI013088	310.442641553144	-1.011668265781	0.258330844626592	-3.91617294962719	8.99657196515062e-05	0.0133540718978896	-3.91617294962719	-0.868448745070782	TRUE	1531	1531	1456	1	0.95101241	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI015950	600.794072023032	0.883765913569474	0.225909796823224	3.91203004914845	9.15235203765221e-05	0.0134135175408401	3.91203004914845	0.761529159466493	TRUE	4111	4111	4111	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI022640	17.3351631064108	2.64151883363074	0.675330816404447	3.91144424253368	9.17458386696699e-05	0.0134135175408401	3.91144424253368	2.23799773377049	TRUE	8450	8450	8450	1	1	PASS	1	LITCHI022639	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI011424	131.947209408165	1.11630166760944	0.286686351678918	3.89380820214167	9.86826845002114e-05	0.0143200358216911	3.89380820214167	0.953192624694677	TRUE	1735	1735	1406	1	0.81037464	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI012927	278.69999960072	-1.43638416612996	0.370078024030083	-3.88130089565436	0.000103899195150501	0.014965332220011	-3.88130089565436	-1.22109256656937	TRUE	1032	1032	219	1	0.2122093	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI030155	684.440971776647	-0.697298564372492	0.180257579898554	-3.86834531321745	0.000109576415059116	0.0156670102266508	-3.86834531321745	-0.603848545075448	TRUE	5222	5222	4693	1	0.89869782	PASS	1	LITCHI030156	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI005026	137.070693970804	1.08731520659073	0.281347344770759	3.8646720034862	0.000111238578873875	0.0157885705562226	3.8646720034862	0.926262886143459	TRUE	2980	2980	2980	1	1	PASS	1	LITCHI005025	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY							
C_volcano_F_gate																								LITCHI016395	231.229824991485	2.43386897971149	0.632074023206383	3.85060750853985	0.000117825194293854	0.0166022529206087	3.85060750853985	2.04466288279732	TRUE	3072	3072	2490	1	0.81054688	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI005631	111.5003397913	-2.24354480597901	0.583174886988956	-3.84712177433233	0.000119513575331984	0.0167190033980606	-3.84712177433233	-1.89883025135545	TRUE	2855	2855	1816	1	0.63607706	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE							
C_volcano_F_gate																								LITCHI027135	120.667720539301	-1.05820066585026	0.275750485148978	-3.8375296612028	0.000124278227044332	0.017162174612666	-3.8375296612028	-0.899239271999771	TRUE	1298	1298	1298	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI007293	1355.21202273436	-0.730037782635866	0.190252889324249	-3.83719682381095	0.000124446727713341	0.017162174612666	-3.83719682381095	-0.628849083758866	TRUE	870	870	841	1	0.96666667	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI008806	1226.91967751936	-0.515669811575513	0.134477213287332	-3.83462594866315	0.000125755521562121	0.0172205360336299	-3.83462594866315	-0.451785914639397	FALSE	4174	4174	4174	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI008177	9201.12611760752	-0.536898168510911	0.140197294339163	-3.8295900861828	0.000128356889057853	0.0174538441099996	-3.8295900861828	-0.469591843111566	FALSE	2520	2520	2520	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI014914	73.6105334219191	3.40666375247417	0.890157114408543	3.82703648303445	0.000129695298191992	0.0175133685648839	3.82703648303445	2.85538474757772	TRUE	2253	2253	2253	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI014858	197.755244681918	2.19092478072678	0.574028777744852	3.81675077220714	0.000135220634356788	0.0180957507647159	3.81675077220714	1.83422579525645	TRUE	2513	2513	2513	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI027763	122.681599438982	-1.31900810871656	0.345788184983867	-3.81449733101234	0.000136460411712112	0.0180957507647159	-3.81449733101234	-1.11288288439879	TRUE	522	522	522	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI006466	212.628741041428	-2.90585812748376	0.761915805016815	-3.81388351357225	0.000136799967210761	0.0180957507647159	-3.81388351357225	-2.43298221130489	TRUE	2747	2747	2747	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI031448	62.9067924691816	5.0400074040038	1.33375064866804	3.77882283246651	0.000157571477477277	0.0207025498617949	3.77882283246651	4.19211002615918	TRUE	2706	2706	2299	1	0.8495935	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI021120	488.686279659169	-0.690888890755379	0.182974071544553	-3.77588411802464	0.000159441108847754	0.0208075997419099	-3.77588411802464	-0.5918923574961	TRUE	2449	2449	2449	1	1	PASS	0		PASS	PASS	DISCOVERED							
C_volcano_F_gate																								LITCHI004394	11383.7406801666	-0.487875805104552	0.129527227837484	-3.76658879565216	0.000165493240950115	0.0214534404684999	-3.76658879565216	-0.430974190360542	FALSE	5881	5881	5881	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
