gene_id	transcript_id	swissprot_accession	swissprot_description	percent_identity	alignment_length	query_length	subject_length	query_coverage	subject_coverage	evalue	bitscore	subject_id	subject_title
LITCHI013915	LITCHI013915.m1	Q6EAS5	1,4-alpha-glucan-branching enzyme	44.5	532	900	699	0.5911111111111111	0.7610872675250357	4.01e-147	454	sp|Q6EAS5|GLGB_HORSE	sp|Q6EAS5|GLGB_HORSE 1,4-alpha-glucan-branching enzyme OS=Equus caballus OX=9796 GN=GBE1 PE=1 SV=1
LITCHI022605	LITCHI022605.m1	Q84W56	Ribonuclease J	72.3	881	882	911	0.9988662131519275	0.9670691547749726	0.0	1233	sp|Q84W56|RNJ_ARATH	sp|Q84W56|RNJ_ARATH Ribonuclease J OS=Arabidopsis thaliana OX=3702 GN=RNJ PE=1 SV=1
LITCHI022605	LITCHI022605.m1	P54122	Ribonuclease J	36.1	479	882	718	0.5430839002267573	0.6671309192200557	8.17e-89	300	sp|P54122|RNJ_CORGL	sp|P54122|RNJ_CORGL Ribonuclease J OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534) OX=196627 GN=rnj PE=3 SV=2
LITCHI022605	LITCHI022605.m1	A0QVT2	Ribonuclease J	36.3	477	882	558	0.5408163265306123	0.8548387096774194	1.71e-86	290	sp|A0QVT2|RNJ_MYCS2	sp|A0QVT2|RNJ_MYCS2 Ribonuclease J OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rnj PE=1 SV=1
LITCHI022605	LITCHI022605.m1	M4MR97	Ribonuclease J	32.2	583	882	564	0.6609977324263039	1.0336879432624113	3.87e-86	289	sp|M4MR97|RNJ_SINM2	sp|M4MR97|RNJ_SINM2 Ribonuclease J OS=Sinorhizobium meliloti (strain Sm2011 / Rm2011 / 2011) OX=1286640 GN=rnj PE=3 SV=1
LITCHI022605	LITCHI022605.m1	P9WGZ9	Ribonuclease J	35.9	482	882	558	0.546485260770975	0.8637992831541219	2.44e-83	281	sp|P9WGZ9|RNJ_MYCTU	sp|P9WGZ9|RNJ_MYCTU Ribonuclease J OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=rnj PE=1 SV=1
LITCHI019186	LITCHI019186.m1	Q9LIE7	Pentatricopeptide repeat-containing protein At3g22150, chloroplastic	67.1	768	853	820	0.9003516998827668	0.9365853658536586	0.0	1051	sp|Q9LIE7|PP246_ARATH	sp|Q9LIE7|PP246_ARATH Pentatricopeptide repeat-containing protein At3g22150, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PCMP-E95 PE=2 SV=1
LITCHI019186	LITCHI019186.m1	Q7Y211	Pentatricopeptide repeat-containing protein At3g57430, chloroplastic	33.3	760	853	890	0.8909730363423212	0.8539325842696629	6.95e-134	424	sp|Q7Y211|PP285_ARATH	sp|Q7Y211|PP285_ARATH Pentatricopeptide repeat-containing protein At3g57430, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PCMP-H81 PE=2 SV=2
LITCHI019186	LITCHI019186.m1	Q9M1V3	Pentatricopeptide repeat-containing protein At3g63370, chloroplastic	32.4	744	853	960	0.8722157092614302	0.775	3.53e-128	411	sp|Q9M1V3|PP296_ARATH	sp|Q9M1V3|PP296_ARATH Pentatricopeptide repeat-containing protein At3g63370, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PCMP-H83 PE=2 SV=2
LITCHI019186	LITCHI019186.m1	Q5G1T1	Pentatricopeptide repeat-containing protein At3g49170, chloroplastic	33.9	717	853	850	0.8405627198124267	0.8435294117647059	4.46e-118	381	sp|Q5G1T1|PP272_ARATH	sp|Q5G1T1|PP272_ARATH Pentatricopeptide repeat-containing protein At3g49170, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=EMB2261 PE=2 SV=1
LITCHI019186	LITCHI019186.m1	P93005	Pentatricopeptide repeat-containing protein At2g33680	34.0	709	853	727	0.8311840562719812	0.9752407152682255	1.15e-117	377	sp|P93005|PP181_ARATH	sp|P93005|PP181_ARATH Pentatricopeptide repeat-containing protein At2g33680 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E19 PE=3 SV=1
LITCHI009696	LITCHI009696.m1	F4IDJ0	Nucleolar complex-associated protein 3	61.6	822	841	830	0.9774078478002378	0.9903614457831326	5.64e-307	866	sp|F4IDJ0|NOC3_ARATH	sp|F4IDJ0|NOC3_ARATH Nucleolar complex-associated protein 3 OS=Arabidopsis thaliana OX=3702 GN=NOC3 PE=1 SV=1
LITCHI009696	LITCHI009696.m1	Q5XGZ8	Nucleolar complex protein 3 homolog	31.0	587	841	795	0.6979785969084423	0.7383647798742138	5.18e-62	227	sp|Q5XGZ8|NOC3L_XENLA	sp|Q5XGZ8|NOC3L_XENLA Nucleolar complex protein 3 homolog OS=Xenopus laevis OX=8355 GN=noc3l PE=2 SV=1
LITCHI009696	LITCHI009696.m1	Q6DRN3	Nucleolar complex protein 3 homolog	29.7	626	841	800	0.7443519619500595	0.7825	5.54e-62	227	sp|Q6DRN3|NOC3L_DANRE	sp|Q6DRN3|NOC3L_DANRE Nucleolar complex protein 3 homolog OS=Danio rerio OX=7955 GN=noc3l PE=2 SV=1
LITCHI009696	LITCHI009696.m1	Q8VI84	Nucleolar complex protein 3 homolog	28.5	625	841	807	0.7431629013079667	0.7744733581164808	8.28e-62	227	sp|Q8VI84|NOC3L_MOUSE	sp|Q8VI84|NOC3L_MOUSE Nucleolar complex protein 3 homolog OS=Mus musculus OX=10090 GN=Noc3l PE=2 SV=2
LITCHI009696	LITCHI009696.m1	Q91Y26	Nucleolar complex protein 3 homolog	28.5	571	841	800	0.6789536266349584	0.71375	4.87e-61	224	sp|Q91Y26|NOC3L_CRIGR	sp|Q91Y26|NOC3L_CRIGR Nucleolar complex protein 3 homolog OS=Cricetulus griseus OX=10029 GN=NOC3L PE=2 SV=1
LITCHI020862	LITCHI020862.m1	F4JFJ3	Probable ATP-dependent helicase At3g02060, chloroplastic	83.1	773	821	823	0.9415347137637028	0.9392466585662211	0.0	1256	sp|F4JFJ3|Y3206_ARATH	sp|F4JFJ3|Y3206_ARATH Probable ATP-dependent helicase At3g02060, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At3g02060 PE=2 SV=1
LITCHI020862	LITCHI020862.m1	Q55750	Transcription-repair-coupling factor	46.8	654	821	1199	0.7965895249695494	0.5454545454545454	1.92e-170	527	sp|Q55750|MFD_SYNY3	sp|Q55750|MFD_SYNY3 Transcription-repair-coupling factor OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=mfd PE=3 SV=1
LITCHI020862	LITCHI020862.m1	Q49V12	Transcription-repair-coupling factor	41.4	628	821	1170	0.7649208282582217	0.5367521367521367	6.17e-138	441	sp|Q49V12|MFD_STAS1	sp|Q49V12|MFD_STAS1 Transcription-repair-coupling factor OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=mfd PE=3 SV=1
LITCHI020862	LITCHI020862.m1	Q4L3G0	Transcription-repair-coupling factor	39.6	627	821	1169	0.7637028014616322	0.5363558597091531	2.56e-134	431	sp|Q4L3G0|MFD_STAHJ	sp|Q4L3G0|MFD_STAHJ Transcription-repair-coupling factor OS=Staphylococcus haemolyticus (strain JCSC1435) OX=279808 GN=mfd PE=3 SV=1
LITCHI020862	LITCHI020862.m1	Q5HRQ2	Transcription-repair-coupling factor	38.8	623	821	1169	0.758830694275274	0.5329341317365269	1.44e-131	424	sp|Q5HRQ2|MFD_STAEQ	sp|Q5HRQ2|MFD_STAEQ Transcription-repair-coupling factor OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=mfd PE=3 SV=1
LITCHI001603	LITCHI001603.m3	O81767	Pentatricopeptide repeat-containing protein At4g33990	62.4	813	820	823	0.9914634146341463	0.9878493317132442	0.0	1055	sp|O81767|PP348_ARATH	sp|O81767|PP348_ARATH Pentatricopeptide repeat-containing protein At4g33990 OS=Arabidopsis thaliana OX=3702 GN=EMB2758 PE=3 SV=2
LITCHI001603	LITCHI001603.m3	Q3E6Q1	Pentatricopeptide repeat-containing protein At1g11290, chloroplastic	39.2	771	820	809	0.9402439024390243	0.9530284301606922	4.15e-196	582	sp|Q3E6Q1|PPR32_ARATH	sp|Q3E6Q1|PPR32_ARATH Pentatricopeptide repeat-containing protein At1g11290, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PCMP-H40 PE=2 SV=1
LITCHI001603	LITCHI001603.m3	Q7Y211	Pentatricopeptide repeat-containing protein At3g57430, chloroplastic	38.7	782	820	890	0.9536585365853658	0.8786516853932584	7.68e-191	571	sp|Q7Y211|PP285_ARATH	sp|Q7Y211|PP285_ARATH Pentatricopeptide repeat-containing protein At3g57430, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PCMP-H81 PE=2 SV=2
LITCHI001603	LITCHI001603.m3	Q9SUH6	Pentatricopeptide repeat-containing protein At4g30700	38.3	775	820	792	0.9451219512195121	0.9785353535353535	6.62e-181	542	sp|Q9SUH6|PP341_ARATH	sp|Q9SUH6|PP341_ARATH Pentatricopeptide repeat-containing protein At4g30700 OS=Arabidopsis thaliana OX=3702 GN=DYW9 PE=2 SV=1
LITCHI001603	LITCHI001603.m3	Q9SS60	Pentatricopeptide repeat-containing protein At3g03580	35.4	873	820	882	1.0646341463414635	0.9897959183673469	2.74e-179	541	sp|Q9SS60|PP210_ARATH	sp|Q9SS60|PP210_ARATH Pentatricopeptide repeat-containing protein At3g03580 OS=Arabidopsis thaliana OX=3702 GN=PCMP-H23 PE=2 SV=1
LITCHI030869	LITCHI030869.m1	Q8RWZ5	G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5	53.2	808	817	821	0.988984088127295	0.9841656516443362	2.37e-287	815	sp|Q8RWZ5|SD25_ARATH	sp|Q8RWZ5|SD25_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5 OS=Arabidopsis thaliana OX=3702 GN=SD25 PE=1 SV=1
LITCHI030869	LITCHI030869.m1	O65238	G-type lectin S-receptor-like serine/threonine-protein kinase At5g35370	35.3	800	817	872	0.9791921664626683	0.9174311926605505	5.09e-127	404	sp|O65238|Y5537_ARATH	sp|O65238|Y5537_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At5g35370 OS=Arabidopsis thaliana OX=3702 GN=At5g35370 PE=2 SV=2
LITCHI030869	LITCHI030869.m1	Q9FLV4	G-type lectin S-receptor-like serine/threonine-protein kinase At5g24080	33.3	827	817	872	1.0122399020807833	0.948394495412844	1.10e-118	382	sp|Q9FLV4|Y5248_ARATH	sp|Q9FLV4|Y5248_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At5g24080 OS=Arabidopsis thaliana OX=3702 GN=At5g24080 PE=2 SV=1
LITCHI030869	LITCHI030869.m1	Q9XID3	G-type lectin S-receptor-like serine/threonine-protein kinase At1g34300	35.1	772	817	829	0.944920440636475	0.9312424607961399	1.19e-116	376	sp|Q9XID3|Y1343_ARATH	sp|Q9XID3|Y1343_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At1g34300 OS=Arabidopsis thaliana OX=3702 GN=At1g34300 PE=1 SV=1
LITCHI030869	LITCHI030869.m1	O64477	G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130	32.8	813	817	828	0.9951040391676866	0.9818840579710145	2.14e-110	359	sp|O64477|Y2913_ARATH	sp|O64477|Y2913_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130 OS=Arabidopsis thaliana OX=3702 GN=At2g19130 PE=2 SV=1
LITCHI016395	LITCHI016395.m1	Q7ZVR1	WD repeat-containing protein 75	25.6	827	810	832	1.0209876543209877	0.9939903846153846	3.36e-53	202	sp|Q7ZVR1|WDR75_DANRE	sp|Q7ZVR1|WDR75_DANRE WD repeat-containing protein 75 OS=Danio rerio OX=7955 GN=wdr75 PE=2 SV=2
LITCHI016395	LITCHI016395.m1	Q3U821	WD repeat-containing protein 75	25.1	832	810	830	1.0271604938271606	1.002409638554217	5.50e-51	195	sp|Q3U821|WDR75_MOUSE	sp|Q3U821|WDR75_MOUSE WD repeat-containing protein 75 OS=Mus musculus OX=10090 GN=Wdr75 PE=1 SV=1
LITCHI016395	LITCHI016395.m1	Q8IWA0	WD repeat-containing protein 75	25.8	831	810	830	1.025925925925926	1.0012048192771084	5.50e-51	195	sp|Q8IWA0|WDR75_HUMAN	sp|Q8IWA0|WDR75_HUMAN WD repeat-containing protein 75 OS=Homo sapiens OX=9606 GN=WDR75 PE=1 SV=1
LITCHI016395	LITCHI016395.m1	Q6DFC6	WD repeat-containing protein 75	27.6	624	810	832	0.7703703703703704	0.75	4.18e-47	184	sp|Q6DFC6|WDR75_XENLA	sp|Q6DFC6|WDR75_XENLA WD repeat-containing protein 75 OS=Xenopus laevis OX=8355 GN=wdr75 PE=2 SV=1
LITCHI016395	LITCHI016395.m1	O13878	U3 small nucleolar RNA-associated protein 17	22.1	566	810	806	0.6987654320987654	0.7022332506203474	5.41e-16	86.3	sp|O13878|UTP17_SCHPO	sp|O13878|UTP17_SCHPO U3 small nucleolar RNA-associated protein 17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=utp17 PE=3 SV=3
LITCHI030216	LITCHI030216.m1	Q9LVJ1	Subtilisin-like protease SBT1.4	66.0	749	805	777	0.9304347826086956	0.963963963963964	0.0	979	sp|Q9LVJ1|SBT14_ARATH	sp|Q9LVJ1|SBT14_ARATH Subtilisin-like protease SBT1.4 OS=Arabidopsis thaliana OX=3702 GN=SBT1.4 PE=2 SV=1
LITCHI030216	LITCHI030216.m1	Q9ZUF6	Subtilisin-like protease SBT1.8	55.2	732	805	754	0.9093167701863354	0.9708222811671088	1.13e-262	749	sp|Q9ZUF6|SBT18_ARATH	sp|Q9ZUF6|SBT18_ARATH Subtilisin-like protease SBT1.8 OS=Arabidopsis thaliana OX=3702 GN=SBT1.8 PE=1 SV=1
LITCHI030216	LITCHI030216.m1	O65351	Subtilisin-like protease SBT1.7	53.4	740	805	757	0.9192546583850931	0.9775429326287979	3.68e-254	728	sp|O65351|SBT17_ARATH	sp|O65351|SBT17_ARATH Subtilisin-like protease SBT1.7 OS=Arabidopsis thaliana OX=3702 GN=SBT1.7 PE=1 SV=1
LITCHI030216	LITCHI030216.m1	O49607	Subtilisin-like protease SBT1.6	50.5	740	805	764	0.9192546583850931	0.9685863874345549	8.77e-236	681	sp|O49607|SBT16_ARATH	sp|O49607|SBT16_ARATH Subtilisin-like protease SBT1.6 OS=Arabidopsis thaliana OX=3702 GN=SBT1.6 PE=2 SV=1
LITCHI030216	LITCHI030216.m1	Q9LUM3	Subtilisin-like protease SBT1.5	50.0	752	805	775	0.9341614906832298	0.9703225806451613	1.16e-233	676	sp|Q9LUM3|SBT15_ARATH	sp|Q9LUM3|SBT15_ARATH Subtilisin-like protease SBT1.5 OS=Arabidopsis thaliana OX=3702 GN=SBT1.5 PE=2 SV=1
LITCHI031005	LITCHI031005.m1	Q2QYH7	Cytochrome P450 714C2	54.1	490	801	522	0.6117353308364545	0.9386973180076629	1.34e-188	551	sp|Q2QYH7|C14C2_ORYSJ	sp|Q2QYH7|C14C2_ORYSJ Cytochrome P450 714C2 OS=Oryza sativa subsp. japonica OX=39947 GN=CYP714C2 PE=2 SV=1
LITCHI031005	LITCHI031005.m1	Q0DS59	Cytochrome P450 714B2	48.2	508	801	532	0.634207240948814	0.9548872180451128	1.54e-161	482	sp|Q0DS59|C14B2_ORYSJ	sp|Q0DS59|C14B2_ORYSJ Cytochrome P450 714B2 OS=Oryza sativa subsp. japonica OX=39947 GN=CYP714B2 PE=1 SV=2
LITCHI031005	LITCHI031005.m1	B6SSW8	Cytochrome P450 714B3	46.4	528	801	527	0.6591760299625468	1.0018975332068312	3.66e-158	473	sp|B6SSW8|C14B3_MAIZE	sp|B6SSW8|C14B3_MAIZE Cytochrome P450 714B3 OS=Zea mays OX=4577 GN=CYP714B3 PE=2 SV=1
LITCHI031005	LITCHI031005.m1	Q93Z79	Cytochrome P450 714A1	45.3	536	801	532	0.6691635455680399	1.0075187969924813	4.31e-158	473	sp|Q93Z79|C14A1_ARATH	sp|Q93Z79|C14A1_ARATH Cytochrome P450 714A1 OS=Arabidopsis thaliana OX=3702 GN=CYP714A1 PE=2 SV=1
LITCHI031005	LITCHI031005.m1	B9G934	Cytochrome P450 714C3	45.1	488	801	511	0.6092384519350812	0.9549902152641878	1.84e-147	445	sp|B9G934|C14C3_ORYSJ	sp|B9G934|C14C3_ORYSJ Cytochrome P450 714C3 OS=Oryza sativa subsp. japonica OX=39947 GN=CYP714C3 PE=3 SV=2
LITCHI019420	LITCHI019420.m1	Q9FLZ9	Pentatricopeptide repeat-containing protein At5g39350	59.0	651	790	677	0.8240506329113924	0.9615952732644018	3.70e-283	798	sp|Q9FLZ9|PP405_ARATH	sp|Q9FLZ9|PP405_ARATH Pentatricopeptide repeat-containing protein At5g39350 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E16 PE=2 SV=1
LITCHI019420	LITCHI019420.m1	Q3E6Q1	Pentatricopeptide repeat-containing protein At1g11290, chloroplastic	36.7	640	790	809	0.810126582278481	0.7911001236093943	7.74e-144	446	sp|Q3E6Q1|PPR32_ARATH	sp|Q3E6Q1|PPR32_ARATH Pentatricopeptide repeat-containing protein At1g11290, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PCMP-H40 PE=2 SV=1
LITCHI019420	LITCHI019420.m1	Q9SN39	Pentatricopeptide repeat-containing protein DOT4, chloroplastic	36.6	650	790	871	0.8227848101265823	0.746268656716418	3.99e-139	435	sp|Q9SN39|PP320_ARATH	sp|Q9SN39|PP320_ARATH Pentatricopeptide repeat-containing protein DOT4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=DOT4 PE=2 SV=1
LITCHI019420	LITCHI019420.m1	Q9SS97	Putative pentatricopeptide repeat-containing protein At3g01580	37.6	607	790	660	0.7683544303797468	0.9196969696969697	2.26e-137	424	sp|Q9SS97|PP205_ARATH	sp|Q9SS97|PP205_ARATH Putative pentatricopeptide repeat-containing protein At3g01580 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E87 PE=3 SV=2
LITCHI019420	LITCHI019420.m1	O04659	Pentatricopeptide repeat-containing protein At5g27110	36.1	656	790	691	0.830379746835443	0.9493487698986975	1.56e-136	423	sp|O04659|PP398_ARATH	sp|O04659|PP398_ARATH Pentatricopeptide repeat-containing protein At5g27110 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E14 PE=2 SV=2
LITCHI008905	LITCHI008905.m1	Q94A08	Probable galactinol--sucrose galactosyltransferase 2	80.7	776	776	773	1.0	1.0038809831824063	0.0	1310	sp|Q94A08|RFS2_ARATH	sp|Q94A08|RFS2_ARATH Probable galactinol--sucrose galactosyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=RFS2 PE=2 SV=2
LITCHI008905	LITCHI008905.m1	Q84VX0	Probable galactinol--sucrose galactosyltransferase 1	58.7	780	776	754	1.0051546391752577	1.0344827586206897	0.0	940	sp|Q84VX0|RFS1_ARATH	sp|Q84VX0|RFS1_ARATH Probable galactinol--sucrose galactosyltransferase 1 OS=Arabidopsis thaliana OX=3702 GN=RFS1 PE=2 SV=1
LITCHI008905	LITCHI008905.m1	Q8RX87	Probable galactinol--sucrose galactosyltransferase 6	54.6	785	776	749	1.0115979381443299	1.048064085447263	3.41e-313	876	sp|Q8RX87|RFS6_ARATH	sp|Q8RX87|RFS6_ARATH Probable galactinol--sucrose galactosyltransferase 6 OS=Arabidopsis thaliana OX=3702 GN=RFS6 PE=1 SV=2
LITCHI008905	LITCHI008905.m1	Q9FND9	Probable galactinol--sucrose galactosyltransferase 5	36.9	791	776	783	1.0193298969072164	1.0102171136653895	2.17e-176	528	sp|Q9FND9|RFS5_ARATH	sp|Q9FND9|RFS5_ARATH Probable galactinol--sucrose galactosyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=RFS5 PE=1 SV=1
LITCHI008905	LITCHI008905.m1	Q5VQG4	Galactinol--sucrose galactosyltransferase	39.3	784	776	783	1.0103092783505154	1.0012771392081736	9.62e-175	524	sp|Q5VQG4|RFS_ORYSJ	sp|Q5VQG4|RFS_ORYSJ Galactinol--sucrose galactosyltransferase OS=Oryza sativa subsp. japonica OX=39947 GN=RFS PE=1 SV=1
LITCHI031448	LITCHI031448.m1	P0DXI2	Tirucalla-7,24-dien-3beta-ol synthase OSC2	67.4	763	765	762	0.9973856209150327	1.0013123359580052	0.0	1117	sp|P0DXI2|OSC2_AILAL	sp|P0DXI2|OSC2_AILAL Tirucalla-7,24-dien-3beta-ol synthase OSC2 OS=Ailanthus altissima OX=2768810 GN=OSC2 PE=1 SV=1
LITCHI031448	LITCHI031448.m1	A0A5B8NBE6	Tirucalladienol synthase OSC1	66.5	762	765	760	0.996078431372549	1.0026315789473683	0.0	1111	sp|A0A5B8NBE6|OSC1_MELAZ	sp|A0A5B8NBE6|OSC1_MELAZ Tirucalladienol synthase OSC1 OS=Melia azedarach OX=155640 GN=OSC1 PE=1 SV=1
LITCHI031448	LITCHI031448.m1	A0A067ECN5	Tirucalladienol synthase OSC1	66.8	763	765	761	0.9973856209150327	1.002628120893561	0.0	1108	sp|A0A067ECN5|OSC1_CITSI	sp|A0A067ECN5|OSC1_CITSI Tirucalladienol synthase OSC1 OS=Citrus sinensis OX=2711 GN=OSC1 PE=1 SV=2
LITCHI031448	LITCHI031448.m1	A0A5B8NBN0	Tirucalladienol synthase OSC1	66.1	762	765	760	0.996078431372549	1.0026315789473683	0.0	1106	sp|A0A5B8NBN0|OSC1_AZAIN	sp|A0A5B8NBN0|OSC1_AZAIN Tirucalladienol synthase OSC1 OS=Azadirachta indica OX=124943 GN=OSC1 PE=1 SV=1
LITCHI031448	LITCHI031448.m1	Q8W3Z1	Beta-amyrin synthase	62.4	761	765	779	0.9947712418300654	0.9768934531450578	0.0	1051	sp|Q8W3Z1|BAMS_BETPL	sp|Q8W3Z1|BAMS_BETPL Beta-amyrin synthase OS=Betula platyphylla OX=78630 GN=OSCBPY PE=1 SV=1
LITCHI025238	LITCHI025238.m1	Q8W3Z1	Beta-amyrin synthase	83.7	759	764	779	0.993455497382199	0.9743260590500642	0.0	1407	sp|Q8W3Z1|BAMS_BETPL	sp|Q8W3Z1|BAMS_BETPL Beta-amyrin synthase OS=Betula platyphylla OX=78630 GN=OSCBPY PE=1 SV=1
LITCHI025238	LITCHI025238.m1	E2IUA6	Taraxerol synthase	82.3	761	764	779	0.9960732984293194	0.9768934531450578	0.0	1383	sp|E2IUA6|TARS_KALDA	sp|E2IUA6|TARS_KALDA Taraxerol synthase OS=Kalanchoe daigremontiana OX=23013 PE=1 SV=1
LITCHI025238	LITCHI025238.m1	A8CDT2	Beta-amyrin synthase	81.6	760	764	759	0.9947643979057592	1.0013175230566536	0.0	1374	sp|A8CDT2|BAS_BRUGY	sp|A8CDT2|BAS_BRUGY Beta-amyrin synthase OS=Bruguiera gymnorhiza OX=39984 GN=BAS PE=1 SV=1
LITCHI025238	LITCHI025238.m1	O82140	Beta-amyrin synthase 1	81.7	761	764	763	0.9960732984293194	0.9973787680209698	0.0	1363	sp|O82140|BAMS1_PANGI	sp|O82140|BAMS1_PANGI Beta-amyrin synthase 1 OS=Panax ginseng OX=4054 GN=OSCPNY1 PE=1 SV=1
LITCHI025238	LITCHI025238.m1	A0A0S2IHL6	Beta-amyrin synthase 1	81.7	761	764	763	0.9960732984293194	0.9973787680209698	0.0	1362	sp|A0A0S2IHL6|BASM1_KALSE	sp|A0A0S2IHL6|BASM1_KALSE Beta-amyrin synthase 1 OS=Kalopanax septemlobus OX=228393 GN=BAS1 PE=1 SV=1
LITCHI023078	LITCHI023078.m1	Q8W3Z1	Beta-amyrin synthase	82.3	759	764	779	0.993455497382199	0.9743260590500642	0.0	1382	sp|Q8W3Z1|BAMS_BETPL	sp|Q8W3Z1|BAMS_BETPL Beta-amyrin synthase OS=Betula platyphylla OX=78630 GN=OSCBPY PE=1 SV=1
LITCHI023078	LITCHI023078.m1	E2IUA6	Taraxerol synthase	80.9	761	764	779	0.9960732984293194	0.9768934531450578	0.0	1353	sp|E2IUA6|TARS_KALDA	sp|E2IUA6|TARS_KALDA Taraxerol synthase OS=Kalanchoe daigremontiana OX=23013 PE=1 SV=1
LITCHI023078	LITCHI023078.m1	A8CDT2	Beta-amyrin synthase	79.9	760	764	759	0.9947643979057592	1.0013175230566536	0.0	1342	sp|A8CDT2|BAS_BRUGY	sp|A8CDT2|BAS_BRUGY Beta-amyrin synthase OS=Bruguiera gymnorhiza OX=39984 GN=BAS PE=1 SV=1
LITCHI023078	LITCHI023078.m1	A0A0S2IHL6	Beta-amyrin synthase 1	79.4	761	764	763	0.9960732984293194	0.9973787680209698	0.0	1328	sp|A0A0S2IHL6|BASM1_KALSE	sp|A0A0S2IHL6|BASM1_KALSE Beta-amyrin synthase 1 OS=Kalopanax septemlobus OX=228393 GN=BAS1 PE=1 SV=1
LITCHI023078	LITCHI023078.m1	O82140	Beta-amyrin synthase 1	79.2	761	764	763	0.9960732984293194	0.9973787680209698	0.0	1321	sp|O82140|BAMS1_PANGI	sp|O82140|BAMS1_PANGI Beta-amyrin synthase 1 OS=Panax ginseng OX=4054 GN=OSCPNY1 PE=1 SV=1
LITCHI028926	LITCHI028926.m2	Q8L6Z7	Exonuclease 1	53.3	769	758	735	1.0145118733509235	1.0462585034013605	1.66e-242	695	sp|Q8L6Z7|EXO1_ARATH	sp|Q8L6Z7|EXO1_ARATH Exonuclease 1 OS=Arabidopsis thaliana OX=3702 GN=EXO1 PE=2 SV=2
LITCHI028926	LITCHI028926.m2	Q60GC1	Exonuclease 1	49.1	742	758	836	0.978891820580475	0.8875598086124402	1.57e-200	592	sp|Q60GC1|EXO1_ORYSJ	sp|Q60GC1|EXO1_ORYSJ Exonuclease 1 OS=Oryza sativa subsp. japonica OX=39947 GN=EXO1 PE=2 SV=1
LITCHI010877	LITCHI010877.m1	W8JMU7	Cytochrome P450 81Q32	51.6	475	737	499	0.6445047489823609	0.9519038076152304	7.52e-171	503	sp|W8JMU7|CYQ32_CATRO	sp|W8JMU7|CYQ32_CATRO Cytochrome P450 81Q32 OS=Catharanthus roseus OX=4058 GN=CYP81Q32 PE=2 SV=1
LITCHI010877	LITCHI010877.m1	Q33DX9	(+)-piperitol/(+)-sesamin synthase CYP81Q2	47.6	500	737	506	0.6784260515603799	0.9881422924901185	7.31e-159	472	sp|Q33DX9|C81Q2_SESRA	sp|Q33DX9|C81Q2_SESRA (+)-piperitol/(+)-sesamin synthase CYP81Q2 OS=Sesamum radiatum OX=300843 GN=CYP81Q2 PE=1 SV=1
LITCHI010877	LITCHI010877.m1	Q33DY0	(+)-piperitol/(+)-sesamin synthase CYP81Q1	47.0	500	737	506	0.6784260515603799	0.9881422924901185	7.39e-156	464	sp|Q33DY0|C81Q1_SESIN	sp|Q33DY0|C81Q1_SESIN (+)-piperitol/(+)-sesamin synthase CYP81Q1 OS=Sesamum indicum OX=4182 GN=CYP81Q1 PE=1 SV=1
LITCHI010877	LITCHI010877.m1	Q6WNQ8	Cytochrome P450 81E8	48.1	486	737	499	0.6594301221166893	0.9739478957915831	1.86e-154	461	sp|Q6WNQ8|C81E8_MEDTR	sp|Q6WNQ8|C81E8_MEDTR Cytochrome P450 81E8 OS=Medicago truncatula OX=3880 GN=CYP81E8 PE=2 SV=1
