gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	composite_null_log2fc	composite_null_lfc_se	composite_null_p	composite_null_q	composite_null_pass	apeglm_threshold_log2fc	apeglm_threshold_lfc_se	apeglm_fsos_svalue	apeglm_fsos_svalue_lt_0_05
LITCHI014256	541.082615875254	0.979015900279916	0.227517151442281	4.30304218417698	1.68468758502017e-05	0.0045498264014885	4.30304218417698	0.858493206596824	TRUE	2797	2797	2797	1	1	PASS	0		PASS	PASS	DISCOVERED	0.979015900279917	0.22751715144229	0.0832784980148177	1	FALSE	0.858493206597384	0.241486596269521	0.0489803586312967	TRUE
LITCHI012432	1965.43376463615	-0.885309383928994	0.206784005304457	-4.28132428630306	1.85784389855659e-05	0.00494873624759354	-4.28132428630306	-0.781673306189286	TRUE	1787	1787	1787	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.885309383928994	0.206784005304457	0.146371879949506	1	FALSE	-0.781673306185144	0.219157037275595	0.07587431561066	FALSE
LITCHI010987	252.605069537778	2.66019759477751	0.622025222445143	4.27667158627496	1.89708347177112e-05	0.00498227784610392	4.27667158627496	2.3274897448225	TRUE	1445	1445	1445	1	1	PASS	0		PASS	PASS	DISCOVERED	2.66019759477751	0.622025222445142	0.000849150722607481	0.500355630336438	FALSE	2.32748974481942	0.670913460423507	0.00122658595575701	TRUE
LITCHI017118	509.91887915185	0.806612533823148	0.18873420385428	4.27380155451804	1.92168083547336e-05	0.00498227784610392	4.27380155451804	0.716643377352243	TRUE	4527	4527	4527	1	1	PASS	2	LITCHI017117;LITCHI017119	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	0.806612533823145	0.188734203854262	0.240233606250458	1	FALSE	0.716643377347926	0.199080618900905	0.109474913401674	FALSE
LITCHI000241	162.96131706524	2.82124733778602	0.662312927601461	4.25968937070737	2.04711198253594e-05	0.00523764375005412	4.25968937070737	2.48951738063615	TRUE	718	718	85	1	0.1183844	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	2.82124733778602	0.66231292760146	0.000734203207839964	0.492295909532693	FALSE	2.48951738063586	0.675221447925348	0.000752241080598203	TRUE
LITCHI024633	118.250298449398	1.17494228824933	0.276632010196716	4.24731139181548	2.16351162646539e-05	0.00537963195435942	4.24731139181548	1.03370963176977	TRUE	4785	4785	4785	1	1	PASS	1	LITCHI024632	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	1.17494228824933	0.276632010196719	0.0329473560580526	1	FALSE	1.03370963176403	0.29518425886078	0.0241492384285166	TRUE
LITCHI026129	396.31926210074	1.44767864959702	0.340936968133622	4.2461768153861	2.17449054213961e-05	0.00537963195435942	4.2461768153861	1.26611543666743	TRUE	1914	1914	1914	1	1	PASS	0		PASS	PASS	DISCOVERED	1.44767864959702	0.340936968133622	0.0113923751070052	1	FALSE	1.26611543677523	0.365980095075565	0.0103415315188529	TRUE
LITCHI022817	237.601864938337	1.02582847907163	0.241653786080747	4.24503375555992	2.18560516530931e-05	0.00537963195435942	4.24503375555992	0.908356319673733	TRUE	5043	5043	5043	1	1	PASS	0		PASS	PASS	DISCOVERED	1.02582847907162	0.241653786080746	0.0680961163356282	1	FALSE	0.908356319669503	0.257037925835548	0.0396276165889927	TRUE
LITCHI030520	467.841659853879	1.0176252004121	0.240499531106347	4.23129806420336	2.3234653426263e-05	0.00564747294842105	4.23129806420336	0.896444081084344	TRUE	3696	3696	3696	1	1	PASS	0		PASS	PASS	DISCOVERED	1.0176252004121	0.240499531106355	0.0720160213817415	1	FALSE	0.89644408107867	0.256036682035009	0.0410159879847721	TRUE
LITCHI027558	136.949870301624	1.17996099275583	0.280597602281289	4.20517133133934	2.60884452046135e-05	0.00617712054837334	4.20517133133934	1.03506833538307	TRUE	852	852	0	1	0	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	1.17996099275583	0.28059760228129	0.0339665206739706	1	FALSE	1.0350683353795	0.299872398268364	0.0248892796975584	TRUE
LITCHI025238	238.786215663318	-1.36203951160081	0.323930275287396	-4.20473050996047	2.61393418846235e-05	0.00617712054837334	-4.20473050996047	-1.19282998676846	TRUE	4235	4235	4099	1	0.96788666	PASS	0		PASS	PASS	DISCOVERED	-1.36203951160081	0.323930275287393	0.0164443115287705	1	FALSE	-1.19282998676536	0.347572616074993	0.0142986841266957	TRUE
LITCHI019095	317.630685103538	0.884172567831689	0.210378477256285	4.20277102184071	2.63667269485723e-05	0.00617712054837334	4.20277102184071	0.778705508067384	TRUE	1291	1291	1291	1	1	PASS	0		PASS	PASS	DISCOVERED	0.884172567831692	0.210378477256293	0.154954684499337	1	FALSE	0.778705508062962	0.223244291208386	0.0797869463163698	FALSE
LITCHI016580	177.57860216937	-1.30569271248066	0.311722899867036	-4.18863263827456	2.80640267357396e-05	0.00649100319243502	-4.18863263827456	-1.14382316788612	TRUE	696	696	696	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.30569271248066	0.311722899867035	0.0207729340648582	1	FALSE	-1.14382316788259	0.334159658530701	0.016289862477474	TRUE
LITCHI026900	433.833362997512	1.05444528370577	0.251889785106659	4.18613753336319	2.83741461227553e-05	0.00649100319243502	4.18613753336319	0.925107917783207	TRUE	2660	2660	2660	1	1	PASS	0		PASS	PASS	DISCOVERED	1.05444528370577	0.251889785106659	0.0623438833530979	1	FALSE	0.925107917778864	0.268950796331732	0.0391885686420891	TRUE
LITCHI031097	2701.56362099245	-0.738820690518999	0.176734297230169	-4.18040358944478	2.90992167742652e-05	0.00657946825785566	-4.18040358944478	-0.654000676362722	TRUE	1894	1894	1894	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.738820690518999	0.176734297230169	0.383993270551798	1	FALSE	-0.654000676356893	0.186310880871424	0.162535324170234	FALSE
LITCHI010434	465.309838680997	0.765623699485611	0.183331132780618	4.17617939666467	2.96446060057055e-05	0.00660260533646317	4.17617939666467	0.677880972315311	TRUE	3326	3326	3196	1	0.96091401	PASS	0		PASS	PASS	DISCOVERED	0.765623699485615	0.183331132780613	0.324409684313955	1	FALSE	0.677880972312236	0.193494992826322	0.138263618437691	FALSE
LITCHI029495	21.7388429031998	-5.65907469563451	1.35567025695907	-4.1743740165315	2.9880651561263e-05	0.00660260533646317	-4.1743740165315	-0.205926795900987	TRUE	1706	1706	1375	1	0.8059789	PASS	0		PASS	PASS	DISCOVERED	-5.65907469563452	1.35567025695906	0.000181922530497104	0.249198203984305	FALSE	-0.205926795695293	0.510980265153011	0.432531344865983	FALSE
LITCHI019076	10.0008254318078	-6.09732812414933	1.46758575716613	-4.15466564347362	3.25763552385871e-05	0.00711738457993625	-4.15466564347362	-0.120554316556982	TRUE	1043	1043	1043	1	1	PASS	0		PASS	PASS	DISCOVERED	-6.09732812414933	1.46758575716612	0.000172597367512456	0.249198203984305	FALSE	-0.12055431648282	0.238786998467398	0.71801076643746	FALSE
LITCHI011561	9948.97800253847	1.21608198257199	0.293096742836892	4.14908050769005	3.33813405551603e-05	0.00721222407883435	4.14908050769005	1.06084066359716	TRUE	6546	6546	4029	1	0.61549038	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	1.21608198257199	0.293096742836879	0.0312966454901648	1	FALSE	1.06084068620125	0.314697087337171	0.0245161579339008	TRUE
LITCHI021914	310.053846081503	-0.794019395701095	0.191578517918414	-4.14461602651733	3.40383578812978e-05	0.00727336119782237	-4.14461602651733	-0.699593293532038	TRUE	1950	1950	1950	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.794019395701095	0.191578517918411	0.275170154469218	1	FALSE	-0.699593293527137	0.202748624081248	0.124347971266762	FALSE
LITCHI020348	18.2480501905355	-4.49639544761973	1.08997762840474	-4.12521810580694	3.70383588130941e-05	0.00782837920783277	-4.12521810580694	-0.154938729810012	TRUE	4864	4864	4864	1	1	PASS	1	LITCHI020349	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	-4.49639544761973	1.08997762840474	0.000332529564218813	0.338521181478505	FALSE	-0.154938729689938	0.304260397846293	0.608009946559314	FALSE
LITCHI013662	162.684493784034	1.10989571328811	0.26933893074892	4.12081428481931	3.77535668282869e-05	0.00789023856493245	4.12081428481931	0.966697987904156	TRUE	2596	2596	278	1	0.10708783	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	1.10989571328811	0.269338930748918	0.051299133102808	1	FALSE	0.966697987898657	0.288751449358686	0.0353504768160057	TRUE
LITCHI030447	1565.65564547037	-2.70788251739274	0.65805504557282	-4.11497873257031	3.87215114958433e-05	0.00789023856493245	-4.11497873257031	-2.34600470024091	TRUE	1232	1232	934	1	0.75811688	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	-2.70788251739274	0.658055045572816	0.00125510404401931	0.659608057728525	FALSE	-2.34600464513701	0.716017100813145	0.00255538066819241	TRUE
LITCHI028829	3251.98325004479	-1.97184846904246	0.479283282939431	-4.11416074633183	3.88590587896779e-05	0.00789023856493245	-4.11416074633183	-1.71043341207867	TRUE	1920	1920	840	1	0.4375	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	-1.97184846904246	0.479283282939433	0.00380772381677105	1	FALSE	-1.71043341209264	0.519664941689047	0.00561503285057588	TRUE
LITCHI005254	11.8296332789779	-4.78969999903453	1.16435809863039	-4.11359701510091	3.89541219970951e-05	0.00789023856493245	-4.11359701510091	-0.231324000583505	TRUE	2523	2523	2523	1	1	PASS	0		PASS	PASS	DISCOVERED	-4.78969999903453	1.16435809863039	0.000304775899878445	0.329242631840909	FALSE	-0.231323990641576	0.8972229056046	0.338242888000553	FALSE
LITCHI008095	1090.11512708495	-1.02465519702955	0.249244795510446	-4.11103949003663	3.93881820327862e-05	0.00789590927451059	-4.11103949003663	-0.893631144096346	TRUE	3777	3777	3777	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.02465519702955	0.249244795510446	0.0777151765341087	1	FALSE	-0.893631144091073	0.26686575818453	0.0470765897168097	TRUE
LITCHI005454	1525.52055305266	-0.885430279901579	0.216125238926354	-4.0968388712958	4.18830209690758e-05	0.00831036064024162	-4.0968388712958	-0.775056678544732	TRUE	367	367	367	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.885430279901579	0.216125238926354	0.164453444593638	1	FALSE	-0.775056678539676	0.230243857268338	0.0823650526253525	FALSE
LITCHI019897	648.245016373014	0.843069201971418	0.206741128600937	4.07789784101815	4.54447251884453e-05	0.00890567674729033	4.07789784101815	0.734400376905551	TRUE	6042	6042	5976	1	0.98907646	PASS	0		PASS	PASS	DISCOVERED	0.843069201971414	0.206741128600928	0.211864999411045	1	FALSE	0.734400376898553	0.220054094740045	0.105396470231027	FALSE
LITCHI004751	327.510358015588	0.74242220088451	0.182140780981797	4.07608991727507	4.57993147199297e-05	0.00890567674729033	4.07608991727507	0.653335021703173	TRUE	2643	2643	2643	1	1	PASS	0		PASS	PASS	DISCOVERED	0.742422200884511	0.182140780981803	0.387316310110465	1	FALSE	0.653335021697096	0.192652967572393	0.166465856770636	FALSE
LITCHI011536	560.480168813208	1.28566991562519	0.31564513497242	4.07314979126014	4.63815728019264e-05	0.00892960082310355	4.07314979126014	1.11448518051639	TRUE	4299	4299	4299	1	1	PASS	0		PASS	PASS	DISCOVERED	1.28566991562519	0.31564513497242	0.0264240981964921	1	FALSE	1.11448518052038	0.34049697952207	0.0223642358905844	TRUE
LITCHI017561	35.6544383178822	3.02538115857601	0.747478691914309	4.04744802935846	5.17790736543971e-05	0.00985441008076491	4.04744802935846	2.59578306648454	TRUE	555	555	555	1	1	PASS	0		PASS	PASS	DISCOVERED	3.02538115857601	0.747478691914308	0.00109515412352777	0.591535331444373	FALSE	2.5957830664809	0.816180747770252	0.00228089950866913	TRUE
LITCHI030216	2457.52627873262	1.11016595345081	0.274416053522084	4.04555760933815	5.21987265784925e-05	0.00985441008076491	4.04555760933815	0.961793608529848	TRUE	3030	3030	3030	1	1	PASS	0		PASS	PASS	DISCOVERED	1.11016595345082	0.274416053522083	0.0556336013626619	1	FALSE	0.961793608525375	0.295379748060834	0.038751591612246	TRUE
LITCHI029066	3341.24572269634	-1.73638501526778	0.429450572015144	-4.04327093364902	5.27106516400743e-05	0.00985537135712735	-4.04327093364902	-1.49586410800377	TRUE	1657	1657	1657	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.73638501526778	0.429450572015145	0.00733690516075673	1	FALSE	-1.49586269241637	0.467040421979832	0.00899594480465336	TRUE
LITCHI005012	1653.21982506505	-0.603717446828414	0.149620458800789	-4.0349926184375	5.46040141882968e-05	0.0100595515648978	-4.0349926184375	-0.533778102345556	TRUE	4017	4017	4017	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.603717446828413	0.149620458800777	0.900246355758411	1	FALSE	-0.533778102339687	0.156801317516203	0.317503308597961	FALSE
LITCHI017310	814.64257691386	-1.8443511902293	0.45720257544388	-4.03399125308665	5.48373600349276e-05	0.0100595515648978	-4.03399125308665	-1.58729293577404	TRUE	3101	3101	3101	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.84435119022929	0.457202575443879	0.00587723843861033	1	FALSE	-1.58729293577172	0.497800824340707	0.00744182199439809	TRUE
LITCHI013379	302.920001708466	0.929987136454016	0.23098795987339	4.02612818851581	5.67027850895504e-05	0.0103045388417412	4.02612818851581	0.808211759155377	TRUE	252	252	252	1	1	PASS	0		PASS	PASS	DISCOVERED	0.929987136454019	0.230987959873378	0.135256403144569	1	FALSE	0.808211759148084	0.247211840442305	0.0743919248438732	FALSE
LITCHI025819	422.258855639359	-1.180436171034	0.294341222480791	-4.0104344239823	6.06071319015225e-05	0.0106625384470729	-4.0104344239823	-1.01902316287185	TRUE	1865	1865	1865	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.180436171034	0.29434122248079	0.0430656601840196	1	FALSE	-1.01902316286737	0.317905113411483	0.0310059426592901	TRUE
LITCHI005559	2475.99123451324	-0.577392772437751	0.144002644831108	-4.00959838699449	6.08221068355225e-05	0.0106625384470729	-4.00959838699449	-0.511390253965048	FALSE	3933	3933	3933	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.577392772437751	0.144002644831101	1	1	FALSE	-0.511390253958657	0.150556414641517	0.366905886393237	FALSE
LITCHI001696	650.151789157779	1.3341081267277	0.332880462781547	4.00776938237799	6.12949292890904e-05	0.0106625384470729	4.00776938237799	1.14801232322896	TRUE	6540	6540	6363	1	0.97293578	PASS	1	LITCHI001697	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	1.3341081267277	0.332880462781547	0.0244175769458612	1	FALSE	1.14801232322616	0.360868798180207	0.0216452637657908	TRUE
LITCHI023325	81.7004039406766	-1.42074101136407	0.354547106707185	-4.00719956385777	6.14429446640885e-05	0.0106625384470729	-4.00719956385777	-1.22129060216868	TRUE	4997	4997	4997	1	1	PASS	1	LITCHI023326	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	-1.42074101136407	0.354547106707188	0.0184077229628556	1	FALSE	-1.22129060216478	0.384644723293824	0.0169915988267881	TRUE
LITCHI029701	19.7576789773896	4.61790572833768	1.1527034364779	4.00615247790684	6.17158171348414e-05	0.0106625384470729	4.00615247790684	0.117964567028569	TRUE	2782	2782	605	1	0.21746945	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE	4.61790572833768	1.1527034364779	0.00046756315860529	0.378823567461661	FALSE	0.117964566957787	0.235468637731733	0.725603725600712	FALSE
LITCHI010845	6243.36711330148	-0.589437260790394	0.147167685554544	-4.00520847065938	6.19628102092689e-05	0.0106625384470729	-4.00520847065938	-0.520016131873097	TRUE	2741	2741	2741	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.589437260790398	0.147167685554566	0.9757433712743	1	FALSE	-0.520016131866916	0.154066797989591	0.350125789496151	FALSE
LITCHI009696	595.43979777499	0.877317013434791	0.219652509933542	3.994113309701	6.49368055912043e-05	0.0110762823221137	3.994113309701	0.760645676074318	TRUE	4017	4017	4017	1	1	PASS	0		PASS	PASS	DISCOVERED	0.877317013434793	0.219652509933541	0.18319347205311	1	FALSE	0.760645676073073	0.235012494287154	0.0917502828144493	FALSE
LITCHI015181	1030.95654592581	0.557582071518758	0.140127291902706	3.97911116348342	6.91733938650115e-05	0.0116963186409143	3.97911116348342	0.49182257238711	FALSE	4478	4478	4478	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.557582071518751	0.140127291902698	1	1	FALSE	0.491822572380486	0.146356056008187	0.404841188544753	FALSE
LITCHI020862	819.329893393272	1.68182036176105	0.42367952485829	3.96955779801627	7.20061394247294e-05	0.0120703394923609	3.96955779801627	1.43470119387753	TRUE	4830	4830	4830	1	1	PASS	0		PASS	PASS	DISCOVERED	1.68182036176105	0.423679524858292	0.00962870502819715	1	FALSE	1.43470119388844	0.4629456475713	0.0118508110601828	TRUE
LITCHI014813	127.850385593224	1.19184717471856	0.300709768970286	3.96344681052356	7.38753290199509e-05	0.0122778271178884	3.96344681052356	1.02261905302042	TRUE	2107	2107	2023	1	0.96013289	PASS	0		PASS	PASS	DISCOVERED	1.19184717471856	0.300709768970291	0.0435731302436983	1	FALSE	1.02261905301284	0.325556168013053	0.0323354810781563	TRUE
LITCHI010541	353.079843259943	-1.93771431424803	0.490389566761243	-3.95137752837113	7.77026341327517e-05	0.0127348877162897	-3.95137752837113	-1.65330010121711	TRUE	1482	1482	1482	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.93771431424803	0.490389566761245	0.00580628877152664	1	FALSE	-1.6533001012252	0.537294757317117	0.00796380262632748	TRUE
LITCHI017753	607.356746189413	-1.48680468278964	0.376350705591509	-3.9505829554719	7.79610697528955e-05	0.0127348877162897	-3.9505829554719	-1.27230664026242	TRUE	1184	1184	1184	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.48680468278963	0.376350705591512	0.0165623711254824	1	FALSE	-1.27230664025843	0.409872783874067	0.0159383929387766	TRUE
LITCHI027669	687.636004108713	-1.1700691646389	0.296320639754012	-3.94865901211007	7.85902044718313e-05	0.0127348877162897	-3.94865901211007	-1.00414947487865	TRUE	2734	2734	2734	1	1	PASS	0		PASS	PASS	DISCOVERED	-1.1700691646389	0.296320639754015	0.0483166527014323	1	FALSE	-1.0041494748743	0.321187756164437	0.0370268643674919	TRUE
LITCHI025853	461.158426011975	-0.734048281052748	0.186171929975608	-3.94285154130873	8.05185014251858e-05	0.0129022055145959	-3.94285154130873	-0.637549729644653	TRUE	8861	8861	8861	1	1	PASS	2	LITCHI025852;LITCHI025854	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	-0.734048281052748	0.186171929975615	0.423249619801407	1	FALSE	-0.637549729709599	0.197868843461434	0.184505956660144	FALSE
LITCHI021828	3092.54107250465	-0.87216298559225	0.22127295969828	-3.94157056868359	8.09498108912677e-05	0.0129022055145959	-3.94157056868359	-0.754548933606121	TRUE	2011	2011	2011	1	1	PASS	0		PASS	PASS	DISCOVERED	-0.87216298559225	0.22127295969828	0.194305686689926	1	FALSE	-0.754548933600701	0.23722050660574	0.099658612608487	FALSE
LITCHI029443	16.5201199170341	-6.13477361654741	1.55729475221056	-3.93937859730098	8.16929278582994e-05	0.0129147884732084	-3.93937859730098	-0.0884898375296523	TRUE	2738	2738	2692	1	0.98319942	PASS	0		PASS	PASS	DISCOVERED	-6.13477361654741	1.55729475221057	0.000365592430498771	0.338521181478505	FALSE	-0.0884898374807359	0.201955916122946	0.805168689038881	FALSE
LITCHI003742	2365.94234716585	0.963236541966524	0.245090726827246	3.93012234463473	8.49026496972657e-05	0.013283710325449	3.93012234463473	0.82966376396924	TRUE	3145	3145	3001	1	0.95421304	PASS	0		PASS	PASS	DISCOVERED	0.963236541966524	0.245090726827246	0.12273275102859	1	FALSE	0.829663763961626	0.263965849550758	0.0698614293715424	FALSE
LITCHI017811	406.550941704117	1.96461316508476	0.500292526446028	3.92692886907778	8.60374119699126e-05	0.013283710325449	3.92692886907778	1.66385718453553	TRUE	5600	5600	5600	1	1	PASS	2	LITCHI017810;LITCHI017812	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	1.96461316508476	0.500292526446028	0.00582117406191266	1	FALSE	1.66385718454043	0.549707523985744	0.00848071477053721	TRUE
LITCHI014759	407.911798367038	0.849969569756354	0.216550173729634	3.92504681532859	8.67128724590261e-05	0.013283710325449	3.92504681532859	0.733812646825653	TRUE	5413	5413	5413	1	1	PASS	0		PASS	PASS	DISCOVERED	0.849969569756352	0.216550173729631	0.221039940312166	1	FALSE	0.733812646820411	0.231974824050497	0.111000485121516	FALSE
LITCHI026893	707.823119615937	1.0270078093291	0.261663477579272	3.92491844421796	8.67591263220377e-05	0.013283710325449	3.92491844421796	0.878379278133366	TRUE	9827	9827	9827	1	1	PASS	1	LITCHI026894	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY	1.0270078093291	0.261663477579272	0.0911493665133296	1	FALSE	0.878379278142632	0.282894950910881	0.0580936098623475	FALSE
LITCHI013276	67.5146406436374	-3.6536389628409	0.931707517709575	-3.92144411566268	8.80198636437242e-05	0.0132931244960457	-3.92144411566268	-3.0965434138505	TRUE	1196	1196	1196	1	1	PASS	0		PASS	PASS	DISCOVERED	-3.6536389628409	0.931707517709575	0.000989114195287963	0.549523586496412	FALSE	-3.09654341385246	1.03118422379106	0.00282569498315178	TRUE
