window_bp	replicate	candidate_gene_id	background_gene_id	candidate_expression_bin	background_expression_bin	candidate_gc_bin	background_gc_bin	manhattan_bin_distance
1000	2	LITCHI006733	LITCHI016773	5	5	4	4	0
1000	2	LITCHI006889	LITCHI013425	2	2	3	3	0
1000	2	LITCHI006896	LITCHI021187	1	1	2	2	0
1000	2	LITCHI006931	LITCHI031346	5	5	1	1	0
1000	2	LITCHI006951	LITCHI020017	4	4	1	1	0
1000	2	LITCHI006954	LITCHI006520	3	3	3	3	0
1000	2	LITCHI006962	LITCHI027593	5	5	2	2	0
1000	2	LITCHI007091	LITCHI025624	2	2	3	3	0
1000	2	LITCHI007169	LITCHI023386	1	1	5	5	0
1000	2	LITCHI007195	LITCHI018794	4	4	1	1	0
1000	2	LITCHI007215	LITCHI003756	3	3	3	3	0
1000	2	LITCHI007459	LITCHI025405	1	1	5	5	0
1000	2	LITCHI007647	LITCHI003296	4	4	1	1	0
1000	2	LITCHI007692	LITCHI023589	5	5	1	1	0
1000	2	LITCHI007923	LITCHI025942	5	5	5	5	0
1000	2	LITCHI007954	LITCHI019192	1	1	3	3	0
1000	2	LITCHI008053	LITCHI001273	3	3	2	2	0
1000	2	LITCHI008116	LITCHI004836	4	4	3	3	0
1000	2	LITCHI008251	LITCHI018221	2	2	2	2	0
1000	2	LITCHI008313	LITCHI015975	2	2	3	3	0
1000	2	LITCHI008323	LITCHI022321	2	2	4	4	0
1000	2	LITCHI008324	LITCHI024851	3	3	3	3	0
1000	2	LITCHI008481	LITCHI024274	5	5	1	1	0
1000	2	LITCHI008540	LITCHI022680	3	3	2	2	0
1000	2	LITCHI008665	LITCHI018231	3	3	2	2	0
1000	2	LITCHI008680	LITCHI014339	4	4	2	2	0
1000	2	LITCHI008794	LITCHI002011	5	5	3	3	0
1000	2	LITCHI008825	LITCHI020522	4	4	2	2	0
1000	2	LITCHI009008	LITCHI027742	1	1	5	5	0
1000	2	LITCHI009073	LITCHI014827	3	3	2	2	0
1000	2	LITCHI009126	LITCHI024531	5	5	2	2	0
1000	2	LITCHI009142	LITCHI022350	3	3	5	5	0
1000	2	LITCHI009341	LITCHI029327	3	3	5	5	0
1000	2	LITCHI009348	LITCHI022543	5	5	5	5	0
1000	2	LITCHI009350	LITCHI023392	4	4	5	5	0
1000	2	LITCHI009353	LITCHI025820	5	5	4	4	0
1000	2	LITCHI009467	LITCHI003911	3	3	5	5	0
1000	2	LITCHI009699	LITCHI014329	2	2	1	1	0
1000	2	LITCHI009710	LITCHI018285	3	3	5	5	0
1000	2	LITCHI009711	LITCHI024267	5	5	4	4	0
1000	2	LITCHI009755	LITCHI023924	3	3	2	2	0
1000	2	LITCHI009827	LITCHI003270	4	4	3	3	0
1000	2	LITCHI009937	LITCHI001282	5	5	1	1	0
1000	2	LITCHI010045	LITCHI020050	3	3	4	4	0
1000	2	LITCHI010048	LITCHI026319	4	4	5	5	0
1000	2	LITCHI010247	LITCHI023137	5	5	2	2	0
1000	2	LITCHI010280	LITCHI016312	1	1	4	4	0
1000	2	LITCHI010370	LITCHI016934	5	5	2	2	0
1000	2	LITCHI010540	LITCHI029462	5	5	4	4	0
1000	2	LITCHI010548	LITCHI016136	5	5	1	1	0
1000	2	LITCHI010569	LITCHI022085	4	4	4	4	0
1000	2	LITCHI010675	LITCHI002272	1	1	4	4	0
1000	2	LITCHI010839	LITCHI027391	5	5	1	1	0
1000	2	LITCHI010862	LITCHI026532	5	5	3	3	0
1000	2	LITCHI010900	LITCHI014243	4	4	5	5	0
1000	2	LITCHI010945	LITCHI017784	2	2	5	5	0
1000	2	LITCHI011033	LITCHI020138	3	3	3	3	0
1000	2	LITCHI011075	LITCHI023886	2	2	5	5	0
1000	2	LITCHI011142	LITCHI020438	3	3	4	4	0
1000	2	LITCHI011244	LITCHI004125	2	2	5	5	0
1000	2	LITCHI011273	LITCHI015656	3	3	1	1	0
1000	2	LITCHI011349	LITCHI014617	4	4	2	2	0
1000	2	LITCHI011380	LITCHI020778	3	3	3	3	0
1000	2	LITCHI011490	LITCHI010158	5	5	1	1	0
1000	2	LITCHI011750	LITCHI011383	2	2	5	5	0
1000	2	LITCHI011826	LITCHI021414	4	4	3	3	0
1000	2	LITCHI012315	LITCHI014557	2	2	3	3	0
1000	2	LITCHI012388	LITCHI005939	5	5	1	1	0
1000	2	LITCHI012392	LITCHI023091	3	3	3	3	0
1000	2	LITCHI012463	LITCHI017478	3	3	3	3	0
1000	2	LITCHI012558	LITCHI016593	5	5	4	4	0
1000	2	LITCHI012577	LITCHI017063	3	3	4	4	0
1000	2	LITCHI012621	LITCHI023230	3	3	1	1	0
1000	2	LITCHI012746	LITCHI014765	5	5	4	4	0
1000	2	LITCHI013117	LITCHI005343	1	1	1	1	0
1000	2	LITCHI013195	LITCHI007245	2	2	3	3	0
1000	2	LITCHI013258	LITCHI021337	5	5	5	5	0
1000	2	LITCHI013278	LITCHI001879	3	3	2	2	0
1000	2	LITCHI013501	LITCHI029266	3	3	2	2	0
1000	2	LITCHI013515	LITCHI005756	4	4	2	2	0
1000	2	LITCHI013911	LITCHI005724	4	4	1	1	0
1000	2	LITCHI014370	LITCHI030004	2	2	2	2	0
1000	2	LITCHI014409	LITCHI017651	1	1	2	2	0
1000	2	LITCHI014536	LITCHI030454	2	2	3	3	0
1000	2	LITCHI014631	LITCHI010940	2	2	2	2	0
1000	2	LITCHI014755	LITCHI002916	4	4	1	1	0
1000	2	LITCHI014829	LITCHI020561	3	3	5	5	0
1000	2	LITCHI014864	LITCHI001756	2	2	4	4	0
1000	2	LITCHI014901	LITCHI012802	3	3	4	4	0
1000	2	LITCHI014978	LITCHI000188	5	5	2	2	0
1000	2	LITCHI015086	LITCHI025554	2	2	4	4	0
1000	2	LITCHI015122	LITCHI017254	3	3	2	2	0
1000	2	LITCHI015333	LITCHI022648	4	4	5	5	0
1000	2	LITCHI015336	LITCHI011522	2	2	4	4	0
1000	2	LITCHI015376	LITCHI025146	4	4	4	4	0
1000	2	LITCHI015377	LITCHI026378	3	3	5	5	0
1000	2	LITCHI015508	LITCHI011308	5	5	1	1	0
1000	2	LITCHI015531	LITCHI006021	2	2	2	2	0
1000	2	LITCHI015548	LITCHI020108	4	4	2	2	0
1000	2	LITCHI015963	LITCHI012588	3	3	3	3	0
1000	2	LITCHI015971	LITCHI020473	3	3	3	3	0
1000	2	LITCHI016018	LITCHI028749	3	3	1	1	0
1000	2	LITCHI016216	LITCHI008936	2	2	2	2	0
1000	2	LITCHI016296	LITCHI008201	2	2	4	4	0
1000	2	LITCHI016360	LITCHI018070	2	2	2	2	0
1000	2	LITCHI016365	LITCHI017061	1	1	3	3	0
1000	2	LITCHI016611	LITCHI018668	5	5	1	1	0
1000	2	LITCHI016642	LITCHI002907	3	3	2	2	0
1000	2	LITCHI016685	LITCHI010336	4	4	5	5	0
1000	2	LITCHI016839	LITCHI001933	2	2	4	4	0
1000	2	LITCHI016859	LITCHI011475	4	4	3	3	0
1000	2	LITCHI016977	LITCHI022799	5	5	3	3	0
1000	2	LITCHI017049	LITCHI021052	3	3	1	1	0
1000	2	LITCHI017106	LITCHI019461	2	2	2	2	0
1000	2	LITCHI017126	LITCHI024579	5	5	1	1	0
1000	2	LITCHI017190	LITCHI005277	3	3	2	2	0
1000	2	LITCHI017389	LITCHI013257	2	2	5	5	0
1000	2	LITCHI017520	LITCHI020406	3	3	4	4	0
1000	2	LITCHI017545	LITCHI027648	4	4	5	5	0
1000	2	LITCHI017551	LITCHI016919	3	3	3	3	0
1000	2	LITCHI017609	LITCHI026810	2	2	1	1	0
1000	2	LITCHI017676	LITCHI007293	5	5	3	3	0
1000	2	LITCHI017913	LITCHI031786	4	4	4	4	0
1000	2	LITCHI018075	LITCHI010921	2	2	4	4	0
1000	2	LITCHI018147	LITCHI002326	4	4	2	2	0
1000	2	LITCHI018219	LITCHI023411	3	3	2	2	0
1000	2	LITCHI018281	LITCHI005365	4	4	1	1	0
1000	2	LITCHI018353	LITCHI029791	5	5	4	4	0
1000	2	LITCHI018359	LITCHI009379	5	5	3	3	0
1000	2	LITCHI018600	LITCHI016784	5	5	1	1	0
1000	2	LITCHI018602	LITCHI011340	5	5	4	4	0
1000	2	LITCHI018616	LITCHI011485	3	3	3	3	0
1000	2	LITCHI018664	LITCHI005766	4	4	5	5	0
1000	2	LITCHI018672	LITCHI009363	3	3	1	1	0
1000	2	LITCHI018759	LITCHI003566	2	2	4	4	0
1000	2	LITCHI018804	LITCHI003005	5	5	2	2	0
1000	2	LITCHI018831	LITCHI028519	3	3	4	4	0
1000	2	LITCHI018863	LITCHI007164	4	4	2	2	0
1000	2	LITCHI018926	LITCHI029955	3	3	2	2	0
1000	2	LITCHI019061	LITCHI008094	3	3	5	5	0
1000	2	LITCHI019196	LITCHI016323	4	4	1	1	0
1000	2	LITCHI019253	LITCHI022931	5	5	1	1	0
1000	2	LITCHI019308	LITCHI014985	5	5	4	4	0
1000	2	LITCHI019332	LITCHI027622	2	2	1	1	0
1000	2	LITCHI019379	LITCHI008978	5	5	3	3	0
1000	2	LITCHI019480	LITCHI027074	2	2	2	2	0
1000	2	LITCHI019499	LITCHI029716	5	5	2	2	0
1000	2	LITCHI019504	LITCHI012800	5	5	2	2	0
1000	2	LITCHI019532	LITCHI006393	4	4	2	2	0
1000	2	LITCHI019601	LITCHI014256	2	2	5	5	0
1000	2	LITCHI019645	LITCHI020842	4	4	5	5	0
1000	2	LITCHI020277	LITCHI019078	3	3	3	3	0
1000	2	LITCHI020311	LITCHI001508	2	2	5	5	0
1000	2	LITCHI020383	LITCHI024468	2	2	3	3	0
1000	2	LITCHI020477	LITCHI010965	4	4	5	5	0
1000	2	LITCHI020505	LITCHI007706	4	4	1	1	0
1000	2	LITCHI020520	LITCHI017409	5	5	2	2	0
1000	2	LITCHI020527	LITCHI021043	5	5	2	2	0
1000	2	LITCHI020651	LITCHI006519	3	3	2	2	0
1000	2	LITCHI020695	LITCHI009651	4	4	1	1	0
1000	2	LITCHI020807	LITCHI020430	4	4	3	3	0
1000	2	LITCHI020829	LITCHI011128	3	3	2	2	0
1000	2	LITCHI020876	LITCHI021504	5	5	4	4	0
1000	2	LITCHI020918	LITCHI015019	3	3	4	4	0
1000	2	LITCHI021302	LITCHI026735	3	3	4	4	0
1000	2	LITCHI021494	LITCHI008432	1	1	3	3	0
1000	2	LITCHI021496	LITCHI000208	2	2	4	4	0
1000	2	LITCHI021534	LITCHI011072	3	3	5	5	0
1000	2	LITCHI021682	LITCHI005481	5	5	4	4	0
1000	2	LITCHI021696	LITCHI017207	4	4	2	2	0
1000	2	LITCHI021856	LITCHI001864	3	3	4	4	0
1000	2	LITCHI021860	LITCHI016748	2	2	2	2	0
1000	2	LITCHI021911	LITCHI004597	1	1	1	1	0
1000	2	LITCHI021946	LITCHI010636	5	5	2	2	0
1000	2	LITCHI021972	LITCHI017303	2	2	3	3	0
1000	2	LITCHI022002	LITCHI020499	4	4	2	2	0
1000	2	LITCHI022037	LITCHI007523	4	4	4	4	0
1000	2	LITCHI022038	LITCHI009320	5	5	3	3	0
1000	2	LITCHI022101	LITCHI023863	3	3	2	2	0
1000	2	LITCHI022112	LITCHI029468	5	5	4	4	0
1000	2	LITCHI022178	LITCHI015522	4	4	5	5	0
1000	2	LITCHI022463	LITCHI004023	3	3	4	4	0
1000	2	LITCHI022465	LITCHI024739	3	3	5	5	0
1000	2	LITCHI022489	LITCHI027775	2	2	1	1	0
1000	2	LITCHI022791	LITCHI005684	4	4	2	2	0
1000	2	LITCHI022796	LITCHI009440	2	2	5	5	0
1000	2	LITCHI022826	LITCHI007298	5	5	1	1	0
1000	2	LITCHI022837	LITCHI016399	5	5	5	5	0
1000	2	LITCHI022910	LITCHI030224	3	3	2	2	0
1000	2	LITCHI022926	LITCHI004576	3	3	2	2	0
1000	2	LITCHI022938	LITCHI028449	5	5	2	2	0
1000	2	LITCHI022975	LITCHI020543	5	5	4	4	0
1000	2	LITCHI023056	LITCHI024786	2	2	2	2	0
1000	2	LITCHI023057	LITCHI007023	5	5	3	3	0
1000	2	LITCHI023140	LITCHI013136	1	1	5	5	0
1000	2	LITCHI023310	LITCHI006717	3	3	5	5	0
1000	2	LITCHI023330	LITCHI005456	5	5	1	1	0
1000	2	LITCHI023391	LITCHI023095	5	5	2	2	0
1000	2	LITCHI023433	LITCHI016779	4	4	1	1	0
1000	2	LITCHI023544	LITCHI000062	2	2	2	2	0
1000	2	LITCHI024008	LITCHI004976	4	4	2	2	0
1000	2	LITCHI024062	LITCHI015119	2	2	3	3	0
1000	2	LITCHI024146	LITCHI008939	2	2	1	1	0
1000	2	LITCHI024182	LITCHI020514	5	5	2	2	0
1000	2	LITCHI024211	LITCHI023870	2	2	3	3	0
1000	2	LITCHI024298	LITCHI015970	2	2	2	2	0
1000	2	LITCHI024307	LITCHI009199	3	3	3	3	0
1000	2	LITCHI024365	LITCHI028570	3	3	1	1	0
1000	2	LITCHI024750	LITCHI001906	5	5	3	3	0
1000	2	LITCHI024918	LITCHI025906	5	5	4	4	0
1000	2	LITCHI024935	LITCHI011296	3	3	3	3	0
1000	2	LITCHI025120	LITCHI007946	1	1	1	1	0
1000	2	LITCHI025141	LITCHI019887	4	4	2	2	0
1000	2	LITCHI025328	LITCHI014782	2	2	1	1	0
1000	2	LITCHI025528	LITCHI022834	5	5	2	2	0
1000	2	LITCHI025577	LITCHI001276	1	1	4	4	0
1000	2	LITCHI025618	LITCHI000998	5	5	3	3	0
1000	2	LITCHI025666	LITCHI018899	4	4	5	5	0
1000	2	LITCHI025695	LITCHI010127	3	3	2	2	0
1000	2	LITCHI025727	LITCHI012398	1	1	4	4	0
1000	2	LITCHI025940	LITCHI018563	3	3	2	2	0
1000	2	LITCHI026126	LITCHI023306	4	4	1	1	0
1000	2	LITCHI026165	LITCHI026107	5	5	4	4	0
1000	2	LITCHI026286	LITCHI023285	3	3	4	4	0
1000	2	LITCHI026424	LITCHI026804	4	4	3	3	0
1000	2	LITCHI026453	LITCHI011469	5	5	3	3	0
1000	2	LITCHI026454	LITCHI012016	5	5	5	5	0
1000	2	LITCHI026528	LITCHI017732	3	3	5	5	0
1000	2	LITCHI026579	LITCHI009295	4	4	1	1	0
1000	2	LITCHI026584	LITCHI020375	2	2	4	4	0
1000	2	LITCHI026665	LITCHI017334	5	5	5	5	0
1000	2	LITCHI026773	LITCHI029925	5	5	3	3	0
1000	2	LITCHI026781	LITCHI016135	2	2	2	2	0
1000	2	LITCHI026812	LITCHI030245	5	5	5	5	0
1000	2	LITCHI026831	LITCHI018099	3	3	3	3	0
1000	2	LITCHI027172	LITCHI024827	4	4	1	1	0
1000	2	LITCHI027179	LITCHI011134	4	4	5	5	0
1000	2	LITCHI027304	LITCHI006072	3	3	1	1	0
1000	2	LITCHI027338	LITCHI007067	4	4	1	1	0
1000	2	LITCHI027345	LITCHI007516	4	4	2	2	0
1000	2	LITCHI027396	LITCHI007749	2	2	3	3	0
1000	2	LITCHI027658	LITCHI020404	5	5	2	2	0
1000	2	LITCHI027700	LITCHI019431	5	5	2	2	0
1000	2	LITCHI027772	LITCHI012886	2	2	1	1	0
1000	2	LITCHI027835	LITCHI013079	4	4	3	3	0
1000	2	LITCHI027843	LITCHI018777	5	5	3	3	0
1000	2	LITCHI027850	LITCHI007644	5	5	1	1	0
1000	2	LITCHI027861	LITCHI016800	5	5	3	3	0
1000	2	LITCHI027909	LITCHI016098	3	3	3	3	0
1000	2	LITCHI028227	LITCHI028668	2	2	2	2	0
1000	2	LITCHI028586	LITCHI030727	5	5	1	1	0
1000	2	LITCHI028644	LITCHI023054	5	5	3	3	0
1000	2	LITCHI028775	LITCHI027987	4	4	4	4	0
1000	2	LITCHI028800	LITCHI017105	4	4	3	3	0
1000	2	LITCHI028842	LITCHI002243	2	2	3	3	0
1000	2	LITCHI028872	LITCHI005198	4	4	2	2	0
1000	2	LITCHI028940	LITCHI015568	3	3	1	1	0
1000	2	LITCHI028944	LITCHI005692	1	1	2	2	0
1000	2	LITCHI028954	LITCHI025035	1	1	3	3	0
1000	2	LITCHI028979	LITCHI030342	3	3	4	4	0
1000	2	LITCHI029074	LITCHI018704	5	5	1	1	0
1000	2	LITCHI029086	LITCHI001168	5	5	4	4	0
1000	2	LITCHI029103	LITCHI014713	3	3	2	2	0
1000	2	LITCHI029117	LITCHI004207	2	2	3	3	0
1000	2	LITCHI029133	LITCHI002794	5	5	2	2	0
1000	2	LITCHI029205	LITCHI016917	1	1	3	3	0
1000	2	LITCHI029254	LITCHI004496	4	4	4	4	0
1000	2	LITCHI029305	LITCHI005434	3	3	2	2	0
1000	2	LITCHI029340	LITCHI025278	3	3	3	3	0
1000	2	LITCHI029342	LITCHI014341	4	4	4	4	0
1000	2	LITCHI029394	LITCHI015319	3	3	2	2	0
1000	2	LITCHI029472	LITCHI029146	2	2	4	4	0
1000	2	LITCHI029473	LITCHI024049	2	2	3	3	0
1000	2	LITCHI029534	LITCHI015892	3	3	4	4	0
1000	2	LITCHI029631	LITCHI023247	4	4	5	5	0
1000	2	LITCHI029641	LITCHI007024	2	2	2	2	0
1000	2	LITCHI029907	LITCHI015896	1	1	4	4	0
1000	2	LITCHI029915	LITCHI016600	5	5	1	1	0
1000	2	LITCHI030483	LITCHI004208	5	5	1	1	0
1000	2	LITCHI030761	LITCHI012493	5	5	2	2	0
1000	2	LITCHI030820	LITCHI023569	3	3	4	4	0
1000	2	LITCHI030932	LITCHI017594	5	5	3	3	0
1000	2	LITCHI031057	LITCHI023866	5	5	1	1	0
1000	2	LITCHI031193	LITCHI020340	3	3	5	5	0
1000	2	LITCHI031585	LITCHI015325	2	2	5	5	0
1000	2	LITCHI031673	LITCHI009035	5	5	2	2	0
1000	2	LITCHI031747	LITCHI026214	2	2	5	5	0
1000	2	LITCHI031773	LITCHI004655	3	3	4	4	0
1000	3	LITCHI000113	LITCHI015114	1	1	4	4	0
1000	3	LITCHI000429	LITCHI030252	3	3	3	3	0
1000	3	LITCHI000477	LITCHI007001	2	2	4	4	0
1000	3	LITCHI000484	LITCHI023932	2	2	5	5	0
1000	3	LITCHI000485	LITCHI021422	3	3	5	5	0
1000	3	LITCHI000487	LITCHI027336	3	3	5	5	0
1000	3	LITCHI000600	LITCHI023977	3	3	4	4	0
1000	3	LITCHI000698	LITCHI013704	2	2	3	3	0
1000	3	LITCHI001292	LITCHI020693	1	1	2	2	0
1000	3	LITCHI001564	LITCHI022574	3	3	3	3	0
1000	3	LITCHI001586	LITCHI007633	5	5	1	1	0
1000	3	LITCHI001700	LITCHI030086	5	5	4	4	0
1000	3	LITCHI001720	LITCHI025012	2	2	4	4	0
1000	3	LITCHI001740	LITCHI014806	3	3	5	5	0
1000	3	LITCHI001907	LITCHI023342	5	5	2	2	0
1000	3	LITCHI001963	LITCHI005485	3	3	1	1	0
1000	3	LITCHI002037	LITCHI023064	3	3	5	5	0
1000	3	LITCHI002054	LITCHI005362	4	4	5	5	0
1000	3	LITCHI002106	LITCHI027512	4	4	1	1	0
1000	3	LITCHI002257	LITCHI001170	5	5	3	3	0
1000	3	LITCHI002320	LITCHI009552	4	4	3	3	0
1000	3	LITCHI002792	LITCHI020188	3	3	2	2	0
1000	3	LITCHI002968	LITCHI012797	2	2	3	3	0
1000	3	LITCHI003043	LITCHI016242	1	1	4	4	0
1000	3	LITCHI003044	LITCHI017536	2	2	5	5	0
1000	3	LITCHI003307	LITCHI015031	3	3	4	4	0
1000	3	LITCHI003370	LITCHI024304	3	3	1	1	0
1000	3	LITCHI003383	LITCHI016600	5	5	1	1	0
1000	3	LITCHI003388	LITCHI016402	5	5	2	2	0
1000	3	LITCHI003396	LITCHI026182	5	5	4	4	0
1000	3	LITCHI003441	LITCHI029596	2	2	1	1	0
1000	3	LITCHI003595	LITCHI026975	3	3	1	1	0
1000	3	LITCHI003607	LITCHI016818	5	5	3	3	0
1000	3	LITCHI003679	LITCHI023506	4	4	4	4	0
1000	3	LITCHI003689	LITCHI021249	4	4	3	3	0
1000	3	LITCHI003717	LITCHI010577	4	4	5	5	0
1000	3	LITCHI003760	LITCHI002799	3	3	2	2	0
1000	3	LITCHI003790	LITCHI023290	5	5	1	1	0
1000	3	LITCHI003915	LITCHI027944	4	4	1	1	0
1000	3	LITCHI003959	LITCHI007907	5	5	1	1	0
1000	3	LITCHI003963	LITCHI004919	2	2	3	3	0
1000	3	LITCHI003969	LITCHI011521	5	5	1	1	0
1000	3	LITCHI004148	LITCHI001904	2	2	2	2	0
1000	3	LITCHI004175	LITCHI011624	4	4	1	1	0
1000	3	LITCHI004176	LITCHI027871	3	3	4	4	0
1000	3	LITCHI004252	LITCHI005723	4	4	2	2	0
1000	3	LITCHI004269	LITCHI006552	3	3	5	5	0
1000	3	LITCHI004270	LITCHI012917	3	3	3	3	0
1000	3	LITCHI004342	LITCHI008168	2	2	1	1	0
1000	3	LITCHI004353	LITCHI006665	5	5	2	2	0
1000	3	LITCHI004354	LITCHI009125	5	5	4	4	0
1000	3	LITCHI004419	LITCHI029769	3	3	2	2	0
1000	3	LITCHI004561	LITCHI030689	2	2	1	1	0
1000	3	LITCHI004615	LITCHI027693	4	4	1	1	0
1000	3	LITCHI004785	LITCHI030855	4	4	4	4	0
1000	3	LITCHI004913	LITCHI010292	4	4	4	4	0
1000	3	LITCHI004951	LITCHI017328	4	4	4	4	0
1000	3	LITCHI005027	LITCHI023189	5	5	5	5	0
1000	3	LITCHI005164	LITCHI029191	4	4	1	1	0
1000	3	LITCHI005223	LITCHI008659	4	4	5	5	0
1000	3	LITCHI005329	LITCHI019809	2	2	2	2	0
1000	3	LITCHI005480	LITCHI027254	4	4	4	4	0
1000	3	LITCHI005487	LITCHI030082	2	2	1	1	0
1000	3	LITCHI005503	LITCHI011656	3	3	1	1	0
1000	3	LITCHI005518	LITCHI023383	5	5	4	4	0
1000	3	LITCHI005578	LITCHI011705	4	4	3	3	0
1000	3	LITCHI005661	LITCHI020629	4	4	4	4	0
1000	3	LITCHI005733	LITCHI019647	3	3	4	4	0
1000	3	LITCHI005742	LITCHI023042	5	5	2	2	0
1000	3	LITCHI005838	LITCHI011614	3	3	1	1	0
1000	3	LITCHI005897	LITCHI023134	3	3	2	2	0
1000	3	LITCHI005930	LITCHI021141	1	1	1	1	0
1000	3	LITCHI005940	LITCHI022622	3	3	5	5	0
1000	3	LITCHI005980	LITCHI000428	5	5	4	4	0
1000	3	LITCHI006075	LITCHI018231	3	3	2	2	0
1000	3	LITCHI006325	LITCHI008625	5	5	3	3	0
1000	3	LITCHI006361	LITCHI019956	3	3	3	3	0
1000	3	LITCHI006468	LITCHI016701	5	5	2	2	0
1000	3	LITCHI006597	LITCHI025660	4	4	5	5	0
1000	3	LITCHI006733	LITCHI023820	5	5	4	4	0
1000	3	LITCHI006889	LITCHI011384	2	2	3	3	0
1000	3	LITCHI006896	LITCHI010796	1	1	2	2	0
1000	3	LITCHI006931	LITCHI012601	5	5	1	1	0
1000	3	LITCHI006951	LITCHI025524	4	4	1	1	0
1000	3	LITCHI006954	LITCHI006546	3	3	3	3	0
1000	3	LITCHI006962	LITCHI017605	5	5	2	2	0
1000	3	LITCHI007091	LITCHI013240	2	2	3	3	0
1000	3	LITCHI007169	LITCHI013125	1	1	5	5	0
1000	3	LITCHI007195	LITCHI004251	4	4	1	1	0
1000	3	LITCHI007215	LITCHI001925	3	3	3	3	0
1000	3	LITCHI007459	LITCHI010649	1	1	5	5	0
1000	3	LITCHI007647	LITCHI003629	4	4	1	1	0
1000	3	LITCHI007692	LITCHI014609	5	5	1	1	0
1000	3	LITCHI007923	LITCHI025299	5	5	5	5	0
1000	3	LITCHI007954	LITCHI007165	1	1	3	3	0
1000	3	LITCHI008053	LITCHI001087	3	3	2	2	0
1000	3	LITCHI008116	LITCHI024778	4	4	3	3	0
1000	3	LITCHI008251	LITCHI017586	2	2	2	2	0
1000	3	LITCHI008313	LITCHI002178	2	2	3	3	0
1000	3	LITCHI008323	LITCHI004983	2	2	4	4	0
1000	3	LITCHI008324	LITCHI026350	3	3	3	3	0
1000	3	LITCHI008481	LITCHI005680	5	5	1	1	0
1000	3	LITCHI008540	LITCHI008591	3	3	2	2	0
1000	3	LITCHI008665	LITCHI029127	3	3	2	2	0
1000	3	LITCHI008680	LITCHI005725	4	4	2	2	0
1000	3	LITCHI008794	LITCHI022806	5	5	3	3	0
1000	3	LITCHI008825	LITCHI009345	4	4	2	2	0
1000	3	LITCHI009008	LITCHI001534	1	1	5	5	0
1000	3	LITCHI009073	LITCHI004495	3	3	2	2	0
1000	3	LITCHI009126	LITCHI031087	5	5	2	2	0
1000	3	LITCHI009142	LITCHI006717	3	3	5	5	0
1000	3	LITCHI009341	LITCHI021030	3	3	5	5	0
1000	3	LITCHI009348	LITCHI007489	5	5	5	5	0
1000	3	LITCHI009350	LITCHI023293	4	4	5	5	0
1000	3	LITCHI009353	LITCHI013207	5	5	4	4	0
1000	3	LITCHI009467	LITCHI028754	3	3	5	5	0
1000	3	LITCHI009699	LITCHI030649	2	2	1	1	0
1000	3	LITCHI009710	LITCHI021057	3	3	5	5	0
1000	3	LITCHI009711	LITCHI029399	5	5	4	4	0
1000	3	LITCHI009755	LITCHI019205	3	3	2	2	0
1000	3	LITCHI009827	LITCHI014558	4	4	3	3	0
1000	3	LITCHI009937	LITCHI004210	5	5	1	1	0
1000	3	LITCHI010045	LITCHI025582	3	3	4	4	0
1000	3	LITCHI010048	LITCHI025181	4	4	5	5	0
1000	3	LITCHI010247	LITCHI026481	5	5	2	2	0
1000	3	LITCHI010280	LITCHI012926	1	1	4	4	0
1000	3	LITCHI010370	LITCHI005547	5	5	2	2	0
1000	3	LITCHI010540	LITCHI029365	5	5	4	4	0
1000	3	LITCHI010548	LITCHI027993	5	5	1	1	0
1000	3	LITCHI010569	LITCHI024512	4	4	4	4	0
1000	3	LITCHI010675	LITCHI009308	1	1	4	4	0
1000	3	LITCHI010839	LITCHI020225	5	5	1	1	0
1000	3	LITCHI010862	LITCHI004915	5	5	3	3	0
1000	3	LITCHI010900	LITCHI020134	4	4	5	5	0
1000	3	LITCHI010945	LITCHI018262	2	2	5	5	0
1000	3	LITCHI011033	LITCHI023055	3	3	3	3	0
1000	3	LITCHI011075	LITCHI031489	2	2	5	5	0
1000	3	LITCHI011142	LITCHI015695	3	3	4	4	0
1000	3	LITCHI011244	LITCHI001554	2	2	5	5	0
1000	3	LITCHI011273	LITCHI028893	3	3	1	1	0
1000	3	LITCHI011349	LITCHI022835	4	4	2	2	0
1000	3	LITCHI011380	LITCHI023335	3	3	3	3	0
1000	3	LITCHI011490	LITCHI006488	5	5	1	1	0
1000	3	LITCHI011750	LITCHI009945	2	2	5	5	0
1000	3	LITCHI011826	LITCHI007685	4	4	3	3	0
1000	3	LITCHI012315	LITCHI006330	2	2	3	3	0
1000	3	LITCHI012388	LITCHI014392	5	5	1	1	0
1000	3	LITCHI012392	LITCHI017938	3	3	3	3	0
1000	3	LITCHI012463	LITCHI005551	3	3	3	3	0
1000	3	LITCHI012558	LITCHI017065	5	5	4	4	0
1000	3	LITCHI012577	LITCHI022542	3	3	4	4	0
1000	3	LITCHI012621	LITCHI030308	3	3	1	1	0
1000	3	LITCHI012746	LITCHI022480	5	5	4	4	0
1000	3	LITCHI013117	LITCHI023180	1	1	1	1	0
1000	3	LITCHI013195	LITCHI026171	2	2	3	3	0
1000	3	LITCHI013258	LITCHI003330	5	5	5	5	0
1000	3	LITCHI013278	LITCHI001474	3	3	2	2	0
1000	3	LITCHI013501	LITCHI022918	3	3	2	2	0
1000	3	LITCHI013515	LITCHI025571	4	4	2	2	0
1000	3	LITCHI013911	LITCHI007206	4	4	1	1	0
1000	3	LITCHI014370	LITCHI004398	2	2	2	2	0
