gene_id	contig	strand	tss_1based	window_bp	start_0based	end_0based	sequence_length	fraction_non_n	gc_fraction	mean_normalized_count	uniform_gene_qc_status	frozen_gene
LITCHI000125	HOST_Chr5	+	3025735	2000	3023734	3025734	2000	1.0	0.2705	748.67448126402	FAIL	False
LITCHI000126	HOST_Chr5	-	3036609	1000	3036609	3037609	1000	1.0	0.274	349.1425021449874	FAIL	False
LITCHI000126	HOST_Chr5	-	3036609	2000	3036609	3038609	2000	1.0	0.2745	349.1425021449874	FAIL	False
LITCHI000127	HOST_Chr5	+	3097362	1000	3096361	3097361	1000	1.0	0.342	nan	PASS	False
LITCHI000127	HOST_Chr5	+	3097362	2000	3095361	3097361	2000	1.0	0.337	nan	PASS	False
LITCHI000128	HOST_Chr5	+	3135857	1000	3134856	3135856	1000	1.0	0.214	nan	FAIL	False
LITCHI000128	HOST_Chr5	+	3135857	2000	3133856	3135856	2000	1.0	0.233	nan	FAIL	False
LITCHI000129	HOST_Chr5	+	3166310	1000	3165309	3166309	1000	1.0	0.317	nan	FAIL	False
LITCHI000129	HOST_Chr5	+	3166310	2000	3164309	3166309	2000	1.0	0.3245	nan	FAIL	False
LITCHI000130	HOST_Chr5	+	3183228	1000	3182227	3183227	1000	1.0	0.385	nan	FAIL	False
LITCHI000130	HOST_Chr5	+	3183228	2000	3181227	3183227	2000	1.0	0.393	nan	FAIL	False
LITCHI000131	HOST_Chr5	+	3194384	1000	3193383	3194383	1000	1.0	0.284	nan	FAIL	False
LITCHI000131	HOST_Chr5	+	3194384	2000	3192383	3194383	2000	1.0	0.3045	nan	FAIL	False
LITCHI000132	HOST_Chr5	-	3236194	1000	3236194	3237194	1000	1.0	0.377	nan	FAIL	False
LITCHI000132	HOST_Chr5	-	3236194	2000	3236194	3238194	2000	1.0	0.385	nan	FAIL	False
LITCHI000133	HOST_Chr5	-	3268445	1000	3268445	3269445	1000	1.0	0.376	nan	FAIL	False
LITCHI000133	HOST_Chr5	-	3268445	2000	3268445	3270445	2000	1.0	0.371	nan	FAIL	False
LITCHI000134	HOST_Chr5	-	3273098	1000	3273098	3274098	1000	1.0	0.35	nan	FAIL	False
LITCHI000134	HOST_Chr5	-	3273098	2000	3273098	3275098	2000	1.0	0.268	nan	FAIL	False
LITCHI000135	HOST_Chr5	-	3288181	1000	3288181	3289181	1000	1.0	0.235	nan	FAIL	False
LITCHI000135	HOST_Chr5	-	3288181	2000	3288181	3290181	2000	1.0	0.2705	nan	FAIL	False
LITCHI000136	HOST_Chr5	-	3393816	1000	3393816	3394816	1000	1.0	0.419	nan	FAIL	False
LITCHI000136	HOST_Chr5	-	3393816	2000	3393816	3395816	2000	1.0	0.365	nan	FAIL	False
LITCHI000137	HOST_Chr5	-	3396081	1000	3396081	3397081	1000	1.0	0.309	nan	FAIL	False
LITCHI000137	HOST_Chr5	-	3396081	2000	3396081	3398081	2000	1.0	0.333	nan	FAIL	False
LITCHI000138	HOST_Chr5	-	3419936	1000	3419936	3420936	1000	1.0	0.24	nan	FAIL	False
LITCHI000138	HOST_Chr5	-	3419936	2000	3419936	3421936	2000	1.0	0.278	nan	FAIL	False
LITCHI000139	HOST_Chr5	-	3432163	1000	3432163	3433163	1000	1.0	0.226	236.41888909153758	FAIL	False
LITCHI000139	HOST_Chr5	-	3432163	2000	3432163	3434163	2000	1.0	0.2715	236.41888909153758	FAIL	False
LITCHI000140	HOST_Chr5	-	3467698	1000	3467698	3468698	1000	1.0	0.22	nan	FAIL	False
LITCHI000140	HOST_Chr5	-	3467698	2000	3467698	3469698	2000	1.0	0.265	nan	FAIL	False
LITCHI000141	HOST_Chr5	-	3554089	1000	3554089	3555089	1000	1.0	0.414	nan	FAIL	False
LITCHI000141	HOST_Chr5	-	3554089	2000	3554089	3556089	2000	1.0	0.3985	nan	FAIL	False
LITCHI000142	HOST_Chr5	-	3555840	1000	3555840	3556840	1000	1.0	0.288	nan	FAIL	False
LITCHI000142	HOST_Chr5	-	3555840	2000	3555840	3557840	2000	1.0	0.3355	nan	FAIL	False
LITCHI000143	HOST_Chr5	-	3558668	1000	3558668	3559668	1000	1.0	0.313	nan	FAIL	False
LITCHI000143	HOST_Chr5	-	3558668	2000	3558668	3560668	2000	1.0	0.2755	nan	FAIL	False
LITCHI000144	HOST_Chr5	-	3618424	1000	3618424	3619424	1000	1.0	0.322	nan	FAIL	False
LITCHI000144	HOST_Chr5	-	3618424	2000	3618424	3620424	2000	1.0	0.296	nan	FAIL	False
LITCHI000145	HOST_Chr5	+	3633295	1000	3632294	3633294	1000	1.0	0.348	nan	PASS	False
LITCHI000145	HOST_Chr5	+	3633295	2000	3631294	3633294	2000	1.0	0.405	nan	PASS	False
LITCHI000146	HOST_Chr5	-	3644098	1000	3644098	3645098	1000	1.0	0.39	nan	FAIL	False
LITCHI000146	HOST_Chr5	-	3644098	2000	3644098	3646098	2000	1.0	0.318	nan	FAIL	False
LITCHI000147	HOST_Chr5	-	3645368	1000	3645368	3646368	1000	1.0	0.205	nan	FAIL	False
LITCHI000147	HOST_Chr5	-	3645368	2000	3645368	3647368	2000	1.0	0.268	nan	FAIL	False
LITCHI000148	HOST_Chr5	+	3749263	1000	3748262	3749262	1000	1.0	0.287	10.996853957483319	PASS	False
LITCHI000148	HOST_Chr5	+	3749263	2000	3747262	3749262	2000	1.0	0.289	10.996853957483319	PASS	False
LITCHI000149	HOST_Chr5	-	4046090	1000	4046090	4047090	1000	1.0	0.293	nan	PASS	False
LITCHI000149	HOST_Chr5	-	4046090	2000	4046090	4048090	2000	1.0	0.2645	nan	PASS	False
LITCHI000150	HOST_Chr5	+	4226201	1000	4225200	4226200	1000	1.0	0.349	394.7935781194385	PASS	False
LITCHI000150	HOST_Chr5	+	4226201	2000	4224200	4226200	2000	1.0	0.332	394.7935781194385	PASS	False
LITCHI000151	HOST_Chr5	-	4357349	1000	4357349	4358349	1000	1.0	0.351	13.002674821424172	FAIL	False
LITCHI000151	HOST_Chr5	-	4357349	2000	4357349	4359349	2000	1.0	0.3095	13.002674821424172	FAIL	False
LITCHI000152	HOST_Chr5	-	4400961	1000	4400961	4401961	1000	1.0	0.196	38.797139971959346	FAIL	False
LITCHI000152	HOST_Chr5	-	4400961	2000	4400961	4402961	2000	1.0	0.221	38.797139971959346	FAIL	False
LITCHI000153	HOST_Chr5	+	4425677	1000	4424676	4425676	1000	1.0	0.325	nan	PASS	False
LITCHI000153	HOST_Chr5	+	4425677	2000	4423676	4425676	2000	1.0	0.3335	nan	PASS	False
LITCHI000154	HOST_Chr5	+	4636115	1000	4635114	4636114	1000	1.0	0.228	nan	PASS	False
LITCHI000154	HOST_Chr5	+	4636115	2000	4634114	4636114	2000	1.0	0.2515	nan	PASS	False
LITCHI000155	HOST_Chr5	-	4915382	1000	4915382	4916382	1000	1.0	0.261	1057.5736386752458	PASS	False
LITCHI000155	HOST_Chr5	-	4915382	2000	4915382	4917382	2000	1.0	0.311	1057.5736386752458	PASS	False
LITCHI000156	HOST_Chr5	-	4944290	1000	4944290	4945290	1000	1.0	0.362	208.9692026817645	PASS	False
LITCHI000156	HOST_Chr5	-	4944290	2000	4944290	4946290	2000	1.0	0.3535	208.9692026817645	PASS	False
LITCHI000157	HOST_Chr5	-	4954528	1000	4954528	4955528	1000	1.0	0.233	697.5615915969794	PASS	False
LITCHI000157	HOST_Chr5	-	4954528	2000	4954528	4956528	2000	1.0	0.3185	697.5615915969794	PASS	False
LITCHI000158	HOST_Chr5	+	4978913	1000	4977912	4978912	1000	1.0	0.322	nan	PASS	False
LITCHI000158	HOST_Chr5	+	4978913	2000	4976912	4978912	2000	1.0	0.3205	nan	PASS	False
LITCHI000159	HOST_Chr5	+	5000536	1000	4999535	5000535	1000	1.0	0.285	nan	PASS	False
LITCHI000159	HOST_Chr5	+	5000536	2000	4998535	5000535	2000	1.0	0.3	nan	PASS	False
LITCHI000160	HOST_Chr5	+	5002668	1000	5001667	5002667	1000	1.0	0.365	nan	PASS	False
LITCHI000160	HOST_Chr5	+	5002668	2000	5000667	5002667	2000	1.0	0.3555	nan	PASS	False
LITCHI000161	HOST_Chr5	+	5003841	1000	5002840	5003840	1000	1.0	0.329	nan	PASS	False
LITCHI000161	HOST_Chr5	+	5003841	2000	5001840	5003840	2000	1.0	0.3545	nan	PASS	False
LITCHI000162	HOST_Chr5	-	5093999	1000	5093999	5094999	1000	1.0	0.349	nan	PASS	False
LITCHI000162	HOST_Chr5	-	5093999	2000	5093999	5095999	2000	1.0	0.3685	nan	PASS	False
LITCHI000163	HOST_Chr5	-	5098931	1000	5098931	5099931	1000	1.0	0.318	24.144115816192173	PASS	False
LITCHI000163	HOST_Chr5	-	5098931	2000	5098931	5100931	2000	1.0	0.357	24.144115816192173	PASS	False
LITCHI000164	HOST_Chr5	-	5105229	1000	5105229	5106229	1000	1.0	0.335	5.744275042044045	PASS	False
LITCHI000164	HOST_Chr5	-	5105229	2000	5105229	5107229	2000	1.0	0.315	5.744275042044045	PASS	False
LITCHI000165	HOST_Chr5	-	5111150	1000	5111150	5112150	1000	1.0	0.256	11.587096577058526	PASS	False
LITCHI000165	HOST_Chr5	-	5111150	2000	5111150	5113150	2000	1.0	0.2795	11.587096577058526	PASS	False
LITCHI000166	HOST_Chr5	+	5118498	1000	5117497	5118497	1000	1.0	0.285	nan	FAIL	False
LITCHI000166	HOST_Chr5	+	5118498	2000	5116497	5118497	2000	1.0	0.299	nan	FAIL	False
LITCHI000167	HOST_Chr5	-	5125372	1000	5125372	5126372	1000	1.0	0.299	252.15671588278155	FAIL	False
LITCHI000167	HOST_Chr5	-	5125372	2000	5125372	5127372	2000	1.0	0.304	252.15671588278155	FAIL	False
LITCHI000168	HOST_Chr5	+	5128703	1000	5127702	5128702	1000	1.0	0.325	100.41026684167862	PASS	False
LITCHI000168	HOST_Chr5	+	5128703	2000	5126702	5128702	2000	1.0	0.3405	100.41026684167862	PASS	False
LITCHI000169	HOST_Chr5	+	5130294	1000	5129293	5130293	1000	1.0	0.339	267.91874621789884	FAIL	False
LITCHI000169	HOST_Chr5	+	5130294	2000	5128293	5130293	2000	1.0	0.3315	267.91874621789884	FAIL	False
LITCHI000170	HOST_Chr5	-	5144606	1000	5144606	5145606	1000	1.0	0.256	18.184585962479815	FAIL	False
LITCHI000170	HOST_Chr5	-	5144606	2000	5144606	5146606	2000	1.0	0.236	18.184585962479815	FAIL	False
LITCHI000171	HOST_Chr5	-	5173577	1000	5173577	5174577	1000	1.0	0.367	nan	FAIL	False
LITCHI000171	HOST_Chr5	-	5173577	2000	5173577	5175577	2000	1.0	0.369	nan	FAIL	False
LITCHI000172	HOST_Chr5	-	5175726	1000	5175726	5176726	1000	1.0	0.369	6.390873814581482	FAIL	False
LITCHI000172	HOST_Chr5	-	5175726	2000	5175726	5177726	2000	1.0	0.4005	6.390873814581482	FAIL	False
LITCHI000173	HOST_Chr5	+	5276468	1000	5275467	5276467	1000	1.0	0.26	172.02863077456962	PASS	False
LITCHI000173	HOST_Chr5	+	5276468	2000	5274467	5276467	2000	1.0	0.304	172.02863077456962	PASS	False
LITCHI000174	HOST_Chr5	-	5286249	1000	5286249	5287249	1000	1.0	0.339	nan	FAIL	False
LITCHI000174	HOST_Chr5	-	5286249	2000	5286249	5288249	2000	1.0	0.3515	nan	FAIL	False
LITCHI000175	HOST_Chr5	-	5288437	1000	5288437	5289437	1000	1.0	0.295	nan	PASS	False
LITCHI000175	HOST_Chr5	-	5288437	2000	5288437	5290437	2000	1.0	0.314	nan	PASS	False
LITCHI000176	HOST_Chr5	-	5500155	1000	5500155	5501155	1000	1.0	0.351	nan	FAIL	False
LITCHI000176	HOST_Chr5	-	5500155	2000	5500155	5502155	2000	1.0	0.3145	nan	FAIL	False
LITCHI000177	HOST_Chr5	-	5517178	1000	5517178	5518178	1000	1.0	0.299	nan	PASS	False
LITCHI000177	HOST_Chr5	-	5517178	2000	5517178	5519178	2000	1.0	0.3055	nan	PASS	False
LITCHI000178	HOST_Chr5	-	5554181	1000	5554181	5555181	1000	1.0	0.39	nan	PASS	False
LITCHI000178	HOST_Chr5	-	5554181	2000	5554181	5556181	2000	1.0	0.379	nan	PASS	False
LITCHI000179	HOST_Chr5	-	5583527	1000	5583527	5584527	1000	1.0	0.427	9.24942657545151	PASS	False
LITCHI000179	HOST_Chr5	-	5583527	2000	5583527	5585527	2000	1.0	0.3735	9.24942657545151	PASS	False
LITCHI000180	HOST_Chr5	-	5584408	1000	5584408	5585408	1000	1.0	0.346	116.70678127623877	PASS	False
LITCHI000180	HOST_Chr5	-	5584408	2000	5584408	5586408	2000	1.0	0.3575	116.70678127623877	PASS	False
LITCHI000181	HOST_Chr5	-	5586758	1000	5586758	5587758	1000	1.0	0.305	309.502969684897	PASS	False
LITCHI000181	HOST_Chr5	-	5586758	2000	5586758	5588758	2000	1.0	0.262	309.502969684897	PASS	False
LITCHI000182	HOST_Chr5	-	5611295	1000	5611295	5612295	1000	1.0	0.319	2013.5832943725782	PASS	False
LITCHI000182	HOST_Chr5	-	5611295	2000	5611295	5613295	2000	1.0	0.336	2013.5832943725782	PASS	False
LITCHI000183	HOST_Chr5	+	5644081	1000	5643080	5644080	1000	1.0	0.339	19.481361825162562	PASS	False
LITCHI000183	HOST_Chr5	+	5644081	2000	5642080	5644080	2000	1.0	0.3605	19.481361825162562	PASS	False
LITCHI000184	HOST_Chr5	+	5647506	1000	5646505	5647505	1000	1.0	0.23	132.61779223342515	FAIL	False
LITCHI000184	HOST_Chr5	+	5647506	2000	5645505	5647505	2000	1.0	0.252	132.61779223342515	FAIL	False
LITCHI000185	HOST_Chr5	-	5660501	1000	5660501	5661501	1000	1.0	0.25	127.0915326463169	FAIL	False
LITCHI000185	HOST_Chr5	-	5660501	2000	5660501	5662501	2000	1.0	0.2625	127.0915326463169	FAIL	False
LITCHI000186	HOST_Chr5	+	5670245	1000	5669244	5670244	1000	1.0	0.257	30.989290057561647	PASS	False
LITCHI000186	HOST_Chr5	+	5670245	2000	5668244	5670244	2000	1.0	0.2495	30.989290057561647	PASS	False
LITCHI000187	HOST_Chr5	-	5678506	1000	5678506	5679506	1000	1.0	0.279	540.9841900725986	PASS	False
LITCHI000187	HOST_Chr5	-	5678506	2000	5678506	5680506	2000	1.0	0.305	540.9841900725986	PASS	False
LITCHI000188	HOST_Chr5	+	5691849	1000	5690848	5691848	1000	1.0	0.269	1396.8102825352983	PASS	False
LITCHI000188	HOST_Chr5	+	5691849	2000	5689848	5691848	2000	1.0	0.2825	1396.8102825352983	PASS	False
LITCHI000189	HOST_Chr5	-	5721333	1000	5721333	5722333	1000	1.0	0.35	76.32287612256565	PASS	False
LITCHI000189	HOST_Chr5	-	5721333	2000	5721333	5723333	2000	1.0	0.3755	76.32287612256565	PASS	False
LITCHI000190	HOST_Chr5	-	5722953	1000	5722953	5723953	1000	1.0	0.388	40.82045272721563	PASS	False
LITCHI000190	HOST_Chr5	-	5722953	2000	5722953	5724953	2000	1.0	0.369	40.82045272721563	PASS	False
LITCHI000191	HOST_Chr5	-	5727104	1000	5727104	5728104	1000	1.0	0.411	88.9619012532628	PASS	False
LITCHI000191	HOST_Chr5	-	5727104	2000	5727104	5729104	2000	1.0	0.371	88.9619012532628	PASS	False
LITCHI000192	HOST_Chr5	+	5751019	1000	5750018	5751018	1000	1.0	0.265	8.131759077796756	PASS	False
LITCHI000192	HOST_Chr5	+	5751019	2000	5749018	5751018	2000	1.0	0.2755	8.131759077796756	PASS	False
LITCHI000193	HOST_Chr5	+	5769875	1000	5768874	5769874	1000	1.0	0.282	nan	PASS	False
LITCHI000193	HOST_Chr5	+	5769875	2000	5767874	5769874	2000	1.0	0.316	nan	PASS	False
LITCHI000194	HOST_Chr5	+	5770323	1000	5769322	5770322	1000	1.0	0.327	nan	PASS	False
LITCHI000194	HOST_Chr5	+	5770323	2000	5768322	5770322	2000	1.0	0.316	nan	PASS	False
LITCHI000195	HOST_Chr5	+	5784853	1000	5783852	5784852	1000	1.0	0.244	23.26006943035492	PASS	False
LITCHI000195	HOST_Chr5	+	5784853	2000	5782852	5784852	2000	1.0	0.2565	23.26006943035492	PASS	False
LITCHI000196	HOST_Chr5	+	5821086	1000	5820085	5821085	1000	1.0	0.389	nan	PASS	False
LITCHI000196	HOST_Chr5	+	5821086	2000	5819085	5821085	2000	1.0	0.338	nan	PASS	False
LITCHI000197	HOST_Chr5	+	5823640	1000	5822639	5823639	1000	1.0	0.283	nan	FAIL	False
LITCHI000197	HOST_Chr5	+	5823640	2000	5821639	5823639	2000	1.0	0.3515	nan	FAIL	False
LITCHI000198	HOST_Chr5	+	5869802	1000	5868801	5869801	1000	1.0	0.289	1107.1419732763804	PASS	False
LITCHI000198	HOST_Chr5	+	5869802	2000	5867801	5869801	2000	1.0	0.2625	1107.1419732763804	PASS	False
LITCHI000199	HOST_Chr5	-	5903328	1000	5903328	5904328	1000	1.0	0.28	nan	PASS	False
LITCHI000199	HOST_Chr5	-	5903328	2000	5903328	5905328	2000	1.0	0.304	nan	PASS	False
LITCHI000200	HOST_Chr5	+	5993380	1000	5992379	5993379	1000	1.0	0.212	291.3810609885042	PASS	False
LITCHI000200	HOST_Chr5	+	5993380	2000	5991379	5993379	2000	1.0	0.2405	291.3810609885042	PASS	False
LITCHI000201	HOST_Chr5	-	6015090	1000	6015090	6016090	1000	1.0	0.372	nan	PASS	False
LITCHI000201	HOST_Chr5	-	6015090	2000	6015090	6017090	2000	1.0	0.3585	nan	PASS	False
LITCHI000202	HOST_Chr5	-	6015482	1000	6015482	6016482	1000	1.0	0.334	nan	FAIL	False
LITCHI000202	HOST_Chr5	-	6015482	2000	6015482	6017482	2000	1.0	0.3365	nan	FAIL	False
LITCHI000203	HOST_Chr5	-	6033854	1000	6033854	6034854	1000	1.0	0.324	nan	FAIL	False
LITCHI000203	HOST_Chr5	-	6033854	2000	6033854	6035854	2000	1.0	0.322	nan	FAIL	False
LITCHI000204	HOST_Chr5	-	6057925	1000	6057925	6058925	1000	1.0	0.337	nan	PASS	False
LITCHI000204	HOST_Chr5	-	6057925	2000	6057925	6059925	2000	1.0	0.275	nan	PASS	False
LITCHI000205	HOST_Chr5	+	6061631	1000	6060630	6061630	1000	1.0	0.307	645.8671979486693	PASS	False
LITCHI000205	HOST_Chr5	+	6061631	2000	6059630	6061630	2000	1.0	0.284	645.8671979486693	PASS	False
LITCHI000206	HOST_Chr5	+	6121645	1000	6120644	6121644	1000	1.0	0.326	nan	PASS	False
LITCHI000206	HOST_Chr5	+	6121645	2000	6119644	6121644	2000	1.0	0.304	nan	PASS	False
LITCHI000207	HOST_Chr5	+	6128153	1000	6127152	6128152	1000	1.0	0.316	920.763598391935	PASS	False
LITCHI000207	HOST_Chr5	+	6128153	2000	6126152	6128152	2000	1.0	0.275	920.763598391935	PASS	False
LITCHI000208	HOST_Chr5	+	6133293	1000	6132292	6133292	1000	1.0	0.333	877.409678128825	PASS	False
LITCHI000208	HOST_Chr5	+	6133293	2000	6131292	6133292	2000	1.0	0.2975	877.409678128825	PASS	False
LITCHI000209	HOST_Chr5	+	6192388	1000	6191387	6192387	1000	1.0	0.209	23.86876576794836	FAIL	False
LITCHI000209	HOST_Chr5	+	6192388	2000	6190387	6192387	2000	1.0	0.2595	23.86876576794836	FAIL	False
LITCHI000210	HOST_Chr5	+	6201410	1000	6200409	6201409	1000	1.0	0.331	49.25168936196737	PASS	False
LITCHI000210	HOST_Chr5	+	6201410	2000	6199409	6201409	2000	1.0	0.314	49.25168936196737	PASS	False
LITCHI000211	HOST_Chr5	+	6202516	1000	6201515	6202515	1000	1.0	0.332	100.5987174164729	PASS	False
LITCHI000211	HOST_Chr5	+	6202516	2000	6200515	6202515	2000	1.0	0.3385	100.5987174164729	PASS	False
LITCHI000212	HOST_Chr5	+	6205393	1000	6204392	6205392	1000	1.0	0.344	24.998873352630977	PASS	False
LITCHI000212	HOST_Chr5	+	6205393	2000	6203392	6205392	2000	1.0	0.3555	24.998873352630977	PASS	False
LITCHI000213	HOST_Chr5	+	6208372	1000	6207371	6208371	1000	1.0	0.307	15.062395382815692	FAIL	False
LITCHI000213	HOST_Chr5	+	6208372	2000	6206371	6208371	2000	1.0	0.3205	15.062395382815692	FAIL	False
LITCHI000214	HOST_Chr5	-	6228855	1000	6228855	6229855	1000	1.0	0.319	nan	FAIL	False
LITCHI000214	HOST_Chr5	-	6228855	2000	6228855	6230855	2000	1.0	0.29	nan	FAIL	False
LITCHI000215	HOST_Chr5	+	6233217	1000	6232216	6233216	1000	1.0	0.229	nan	FAIL	False
LITCHI000215	HOST_Chr5	+	6233217	2000	6231216	6233216	2000	1.0	0.262	nan	FAIL	False
LITCHI000216	HOST_Chr5	-	6289525	1000	6289525	6290525	1000	1.0	0.43	81.6444390865599	PASS	False
LITCHI000216	HOST_Chr5	-	6289525	2000	6289525	6291525	2000	1.0	0.3875	81.6444390865599	PASS	False
LITCHI000217	HOST_Chr5	-	6292800	1000	6292800	6293800	1000	1.0	0.377	41.000186591225976	FAIL	False
LITCHI000217	HOST_Chr5	-	6292800	2000	6292800	6294800	2000	1.0	0.37	41.000186591225976	FAIL	False
LITCHI000218	HOST_Chr5	-	6300489	1000	6300489	6301489	1000	1.0	0.386	125.03868882268445	FAIL	False
LITCHI000218	HOST_Chr5	-	6300489	2000	6300489	6302489	2000	1.0	0.3725	125.03868882268445	FAIL	False
LITCHI000219	HOST_Chr5	-	6306508	1000	6306508	6307508	1000	1.0	0.319	287.05873340059355	FAIL	False
LITCHI000219	HOST_Chr5	-	6306508	2000	6306508	6308508	2000	1.0	0.323	287.05873340059355	FAIL	False
LITCHI000220	HOST_Chr5	-	6312577	1000	6312577	6313577	1000	1.0	0.311	98.68181302915428	FAIL	False
LITCHI000220	HOST_Chr5	-	6312577	2000	6312577	6314577	2000	1.0	0.297	98.68181302915428	FAIL	False
LITCHI000221	HOST_Chr5	-	6352519	1000	6352519	6353519	1000	1.0	0.295	nan	FAIL	False
LITCHI000221	HOST_Chr5	-	6352519	2000	6352519	6354519	2000	1.0	0.252	nan	FAIL	False
LITCHI000222	HOST_Chr5	-	6449110	1000	6449110	6450110	1000	1.0	0.385	9.376055933265247	FAIL	False
LITCHI000222	HOST_Chr5	-	6449110	2000	6449110	6451110	2000	1.0	0.4475	9.376055933265247	FAIL	False
LITCHI000223	HOST_Chr5	-	6521566	1000	6521566	6522566	1000	1.0	0.299	nan	FAIL	False
LITCHI000223	HOST_Chr5	-	6521566	2000	6521566	6523566	2000	1.0	0.2825	nan	FAIL	False
LITCHI000224	HOST_Chr5	+	6530829	1000	6529828	6530828	1000	0.5	0.282	18.708346525903412	FAIL	False
LITCHI000224	HOST_Chr5	+	6530829	2000	6528828	6530828	2000	0.75	0.266	18.708346525903412	FAIL	False
LITCHI000225	HOST_Chr5	+	6549907	1000	6548906	6549906	1000	1.0	0.308	nan	FAIL	False
LITCHI000225	HOST_Chr5	+	6549907	2000	6547906	6549906	2000	1.0	0.3035	nan	FAIL	False
LITCHI000226	HOST_Chr5	+	6557779	1000	6556778	6557778	1000	1.0	0.214	nan	FAIL	False
LITCHI000226	HOST_Chr5	+	6557779	2000	6555778	6557778	2000	1.0	0.263	nan	FAIL	False
LITCHI000227	HOST_Chr5	+	6714045	1000	6713044	6714044	1000	1.0	0.244	11.780657386988059	FAIL	False
LITCHI000227	HOST_Chr5	+	6714045	2000	6712044	6714044	2000	1.0	0.271	11.780657386988059	FAIL	False
LITCHI000228	HOST_Chr5	+	6736501	1000	6735500	6736500	1000	1.0	0.263	nan	FAIL	False
LITCHI000228	HOST_Chr5	+	6736501	2000	6734500	6736500	2000	1.0	0.265	nan	FAIL	False
LITCHI000229	HOST_Chr5	+	6757715	1000	6756714	6757714	1000	1.0	0.285	25.187947263820117	PASS	False
LITCHI000229	HOST_Chr5	+	6757715	2000	6755714	6757714	2000	1.0	0.255	25.187947263820117	PASS	False
LITCHI000230	HOST_Chr5	-	6763180	1000	6763180	6764180	1000	1.0	0.372	9.600963844588332	PASS	False
LITCHI000230	HOST_Chr5	-	6763180	2000	6763180	6765180	2000	1.0	0.3805	9.600963844588332	PASS	False
LITCHI000231	HOST_Chr5	-	6765592	1000	6765592	6766592	1000	1.0	0.427	40.172568370846285	PASS	False
LITCHI000231	HOST_Chr5	-	6765592	2000	6765592	6767592	2000	1.0	0.3485	40.172568370846285	PASS	False
LITCHI000232	HOST_Chr5	-	6765874	1000	6765874	6766874	1000	1.0	0.362	10.580740063207736	PASS	False
LITCHI000232	HOST_Chr5	-	6765874	2000	6765874	6767874	2000	1.0	0.355	10.580740063207736	PASS	False
LITCHI000233	HOST_Chr5	-	6820795	1000	6820795	6821795	1000	1.0	0.348	170.01385265840472	PASS	False
LITCHI000233	HOST_Chr5	-	6820795	2000	6820795	6822795	2000	1.0	0.3095	170.01385265840472	PASS	False
LITCHI000234	HOST_Chr5	-	6878398	1000	6878398	6879398	1000	1.0	0.234	89.64155964138543	PASS	False
LITCHI000234	HOST_Chr5	-	6878398	2000	6878398	6880398	2000	1.0	0.262	89.64155964138543	PASS	False
LITCHI000235	HOST_Chr5	-	6984456	1000	6984456	6985456	1000	1.0	0.409	nan	PASS	False
LITCHI000235	HOST_Chr5	-	6984456	2000	6984456	6986456	2000	1.0	0.4075	nan	PASS	False
LITCHI000236	HOST_Chr5	-	7008718	1000	7008718	7009718	1000	1.0	0.19	107.04651074015733	FAIL	False
LITCHI000236	HOST_Chr5	-	7008718	2000	7008718	7010718	2000	1.0	0.253	107.04651074015733	FAIL	False
LITCHI000237	HOST_Chr5	+	7073676	1000	7072675	7073675	1000	1.0	0.326	nan	PASS	False
LITCHI000237	HOST_Chr5	+	7073676	2000	7071675	7073675	2000	1.0	0.301	nan	PASS	False
LITCHI000238	HOST_Chr5	+	7074105	1000	7073104	7074104	1000	1.0	0.302	nan	PASS	False
LITCHI000238	HOST_Chr5	+	7074105	2000	7072104	7074104	2000	1.0	0.3035	nan	PASS	False
LITCHI000239	HOST_Chr5	+	7168458	1000	7167457	7168457	1000	1.0	0.31	nan	FAIL	False
LITCHI000239	HOST_Chr5	+	7168458	2000	7166457	7168457	2000	1.0	0.29	nan	FAIL	False
LITCHI000240	HOST_Chr5	-	7186549	1000	7186549	7187549	1000	1.0	0.336	59.557826224956706	PASS	False
LITCHI000240	HOST_Chr5	-	7186549	2000	7186549	7188549	2000	1.0	0.3385	59.557826224956706	PASS	False
LITCHI000241	HOST_Chr5	-	7276807	1000	7276807	7277807	1000	1.0	0.265	162.96131706523974	FAIL	False
LITCHI000241	HOST_Chr5	-	7276807	2000	7276807	7278807	2000	1.0	0.255	162.96131706523974	FAIL	False
LITCHI000242	HOST_Chr5	+	7282462	1000	7281461	7282461	1000	1.0	0.327	nan	FAIL	False
LITCHI000242	HOST_Chr5	+	7282462	2000	7280461	7282461	2000	1.0	0.3975	nan	FAIL	False
LITCHI000243	HOST_Chr5	-	7349379	1000	7349379	7350379	1000	1.0	0.293	nan	PASS	False
LITCHI000243	HOST_Chr5	-	7349379	2000	7349379	7351379	2000	1.0	0.3015	nan	PASS	False
LITCHI000244	HOST_Chr5	-	7356431	1000	7356431	7357431	1000	1.0	0.369	134.62991627091967	FAIL	False
LITCHI000244	HOST_Chr5	-	7356431	2000	7356431	7358431	2000	1.0	0.3755	134.62991627091967	FAIL	False
LITCHI000245	HOST_Chr5	+	7374042	1000	7373041	7374041	1000	0.5	0.358	nan	FAIL	False
LITCHI000245	HOST_Chr5	+	7374042	2000	7372041	7374041	2000	0.75	0.36	nan	FAIL	False
LITCHI000246	HOST_Chr5	-	7389105	1000	7389105	7390105	1000	1.0	0.311	417.0799118076765	FAIL	False
